,year,imdbcrewcastlink,imdbfilmtitle,imdbfilmlink,bomtitle,bomlink,descriptor1,descriptor2,descriptor3,NumOwnFilms(past five years),NumOfTwoCommonCategoriesOwnFilms(past five years),NumFeatureMovies(past five years),NumCommonFeatureMovies(past five years)
484,2006,http://www.imdb.com/name/nm0000217/,The Departed,http://www.imdb.com/title/tt0407887/,The Departed,http://www.boxofficemojo.com/movies/?id=departed.htm,crime,drama,thriller,7,2,20423.0,524.0
485,2007,http://www.imdb.com/name/nm0000318/,Sweeney Todd: The Demon Barber of Fleet Street,http://www.imdb.com/title/tt0408236/,Sweeney Todd: The Demon Barber of Fleet Street,http://www.boxofficemojo.com/movies/?id=sweeneytodd.htm,drama,horror,musical,5,1,22095.0,200.0
486,2005,http://www.imdb.com/name/nm0000229/,Munich,http://www.imdb.com/title/tt0408306/,Munich,http://www.boxofficemojo.com/movies/?id=munich.htm,biography,crime,drama,7,2,18909.0,21.0
487,2006,http://www.imdb.com/name/nm0518644/,Firewall,http://www.imdb.com/title/tt0408345/,Firewall,http://www.boxofficemojo.com/movies/?id=firewall.htm,action,crime,thriller,4,1,20423.0,354.0
488,2005,http://www.imdb.com/name/nm0000500/,Bad News Bears,http://www.imdb.com/title/tt0408524/,Bad News Bears,http://www.boxofficemojo.com/movies/?id=badnewsbears05.htm,comedy,sport,,7,1,18909.0,22.0
489,2005,http://www.imdb.com/name/nm0777881/,Flightplan,http://www.imdb.com/title/tt0408790/,Flightplan,http://www.boxofficemojo.com/movies/?id=flightplan.htm,drama,mystery,thriller,3,1,18909.0,158.0
490,2007,http://www.imdb.com/name/nm0268370/,The Heartbreak Kid,http://www.imdb.com/title/tt0408839/,The Heartbreak Kid,http://www.boxofficemojo.com/movies/?id=heartbreakkid.htm,comedy,romance,,4,2,22095.0,580.0
491,2007,http://www.imdb.com/name/nm0268380/,The Heartbreak Kid,http://www.imdb.com/title/tt0408839/,The Heartbreak Kid,http://www.boxofficemojo.com/movies/?id=heartbreakkid.htm,comedy,romance,,4,2,22095.0,580.0
492,2006,http://www.imdb.com/name/nm0911061/,Last Holiday,http://www.imdb.com/title/tt0408985/,Last Holiday,http://www.boxofficemojo.com/movies/?id=lastholiday.htm,comedy,romance,,3,2,20423.0,558.0
493,2006,http://www.imdb.com/name/nm0000583/,Poseidon,http://www.imdb.com/title/tt0409182/,Poseidon,http://www.boxofficemojo.com/movies/?id=poseidon.htm,action,adventure,drama,2,1,20423.0,304.0
494,2009,http://www.imdb.com/name/nm0811583/,Watchmen,http://www.imdb.com/title/tt0409459/,Watchmen,http://www.boxofficemojo.com/movies/?id=watchmen.htm,action,drama,mystery,3,2,27108.0,486.0
495,2011,http://www.imdb.com/name/nm0269463/,Cowboys & Aliens,http://www.imdb.com/title/tt0409847/,Cowboys & Aliens,http://www.boxofficemojo.com/movies/?id=cowboysandaliens.htm,action,adventure,fantasy,5,3,32639.0,462.0
496,2005,http://www.imdb.com/name/nm0108132/,Hustle & Flow,http://www.imdb.com/title/tt0410097/,Hustle and Flow,http://www.boxofficemojo.com/movies/?id=hustleandflow.htm,crime,drama,music,2,1,18909.0,493.0
497,2006,http://www.imdb.com/name/nm0002159/,The Lake House,http://www.imdb.com/title/tt0410297/,The Lake House,http://www.boxofficemojo.com/movies/?id=lakehouse.htm,drama,fantasy,romance,3,2,20423.0,123.0
498,2008,http://www.imdb.com/name/nm0505662/,Nim's Island,http://www.imdb.com/title/tt0410377/,Nim's Island,http://www.boxofficemojo.com/movies/?id=nimsisland.htm,adventure,family,fantasy,2,1,24320.0,68.0
499,2008,http://www.imdb.com/name/nm0280814/,Nim's Island,http://www.imdb.com/title/tt0410377/,Nim's Island,http://www.boxofficemojo.com/movies/?id=nimsisland.htm,adventure,family,fantasy,1,1,24320.0,68.0
500,2004,http://www.imdb.com/name/nm1112199/,The Work and the Glory,http://www.imdb.com/title/tt0410454/,The Work and the Glory,http://www.boxofficemojo.com/movies/?id=workandtheglory.htm,romance,drama,,2,1,17593.0,25.0
501,2007,http://www.imdb.com/name/nm0000816/,88 Minutes,http://www.imdb.com/title/tt0411061/,88 Minutes,http://www.boxofficemojo.com/movies/?id=88minutes.htm,crime,drama,mystery,4,1,22095.0,586.0
502,2008,http://www.imdb.com/name/nm0868219/,Hellboy II: The Golden Army,http://www.imdb.com/title/tt0411477/,Hellboy II: The Golden Army,http://www.boxofficemojo.com/movies/?id=hellboy2.htm,action,adventure,fantasy,3,2,24320.0,331.0
503,2005,http://www.imdb.com/name/nm0000464/,Broken Flowers,http://www.imdb.com/title/tt0412019/,Broken Flowers,http://www.boxofficemojo.com/movies/?id=brokenflowers.htm,comedy,drama,mystery,3,2,18909.0,1418.0
504,2005,http://www.imdb.com/name/nm0002044/,The World's Fastest Indian,http://www.imdb.com/title/tt0412080/,The World's Fastest Indian,http://www.boxofficemojo.com/movies/?id=worldsfastestindian.htm,biography,drama,sport,2,1,18909.0,133.0
505,2008,http://www.imdb.com/name/nm0418982/,Brideshead Revisited,http://www.imdb.com/title/tt0412536/,Brideshead Revisited,http://www.boxofficemojo.com/movies/?id=bridesheadrevisited.htm,drama,romance,,5,2,24320.0,899.0
506,2005,http://www.imdb.com/name/nm0001241/,Mrs Henderson Presents,http://www.imdb.com/title/tt0413015/,Mrs. Henderson Presents,http://www.boxofficemojo.com/movies/?id=mrshendersonpresents.htm,comedy,drama,music,4,1,18909.0,1418.0
507,2007,http://www.imdb.com/name/nm0001723/,Evan Almighty,http://www.imdb.com/title/tt0413099/,Evan Almighty,http://www.boxofficemojo.com/movies/?id=evanalmighty.htm,comedy,family,fantasy,3,2,22095.0,121.0
508,2007,http://www.imdb.com/name/nm0401203/,Shrek the Third,http://www.imdb.com/title/tt0413267/,Shrek the Third,http://www.boxofficemojo.com/movies/?id=shrek3.htm,animation,adventure,comedy,1,1,22095.0,105.0
509,2007,http://www.imdb.com/name/nm3735491/,Shrek the Third,http://www.imdb.com/title/tt0413267/,Shrek the Third,http://www.boxofficemojo.com/movies/?id=shrek3.htm,animation,adventure,comedy,1,1,22095.0,105.0
510,2007,http://www.imdb.com/name/nm0000600/,Spider-Man 3,http://www.imdb.com/title/tt0413300/,Spider-Man 3,http://www.boxofficemojo.com/movies/?id=spiderman3.htm,action,sci-fi,,2,2,22095.0,39.0
511,2006,http://www.imdb.com/name/nm0935095/,Charlotte's Web,http://www.imdb.com/title/tt0413895/,Charlotte's Web (2006),http://www.boxofficemojo.com/movies/?id=charlottesweb.htm,comedy,family,fantasy,3,2,20423.0,119.0
512,2007,http://www.imdb.com/name/nm0001408/,Elizabeth: The Golden Age,http://www.imdb.com/title/tt0414055/,Elizabeth: The Golden Age,http://www.boxofficemojo.com/movies/?id=goldenage.htm,biography,drama,history,1,1,22095.0,156.0
513,2005,http://www.imdb.com/name/nm0942504/,Pride & Prejudice,http://www.imdb.com/title/tt0414387/,Pride and Prejudice,http://www.boxofficemojo.com/movies/?id=prideandprejudice05.htm,drama,romance,,4,2,18909.0,798.0
514,2006,http://www.imdb.com/name/nm0644203/,La ferme en folie,http://www.imdb.com/title/tt0414853/,Barnyard: The Original Party Animals,http://www.boxofficemojo.com/movies/?id=barnyard.htm,animation,adventure,comedy,3,1,20423.0,108.0
515,2006,http://www.imdb.com/name/nm0939128/,Destination finale 3,http://www.imdb.com/title/tt0414982/,Final Destination 3,http://www.boxofficemojo.com/movies/?id=finaldestination3.htm,horror,thriller,,2,1,20423.0,199.0
516,2006,http://www.imdb.com/name/nm0004716/,The Fountain,http://www.imdb.com/title/tt0414993/,The Fountain,http://www.boxofficemojo.com/movies/?id=fountain.htm,drama,mystery,romance,1,1,20423.0,163.0
517,2006,http://www.imdb.com/name/nm0570912/,Talladega Nights: The Ballad of Ricky Bobby,http://www.imdb.com/title/tt0415306/,Talladega Nights: The Ballad of Ricky Bobby,http://www.boxofficemojo.com/movies/?id=talladeganights.htm,comedy,sport,,5,1,20423.0,30.0
518,2006,http://www.imdb.com/name/nm0551167/,Keeping Up with the Steins,http://www.imdb.com/title/tt0415949/,Keeping Up with the Steins,http://www.boxofficemojo.com/movies/?id=keepingupwiththesteins.htm,comedy,,,4,0,20423.0,
519,2007,http://www.imdb.com/name/nm0583675/,Martian Child,http://www.imdb.com/title/tt0415965/,Martian Child,http://www.boxofficemojo.com/movies/?id=martianchild.htm,comedy,drama,family,1,1,22095.0,1625.0
520,2005,http://www.imdb.com/name/nm0432380/,Me and You and Everyone We Know,http://www.imdb.com/title/tt0415978/,Me and You and Everyone We Know,http://www.boxofficemojo.com/movies/?id=meandyouandeveryoneweknow.htm,comedy,drama,,2,1,18909.0,1418.0
521,2007,http://www.imdb.com/name/nm0091076/,Mongol: The Rise of Genghis Khan,http://www.imdb.com/title/tt0416044/,Mongol,http://www.boxofficemojo.com/movies/?id=mongol.htm,action,biography,drama,3,1,22095.0,18.0
522,2008,http://www.imdb.com/name/nm0697656/,The Secret Life of Bees,http://www.imdb.com/title/tt0416212/,The Secret Life of Bees,http://www.boxofficemojo.com/movies/?id=secretlifeofbees.htm,drama,,,4,0,24320.0,
523,2008,http://www.imdb.com/name/nm0914134/,The Spiderwick Chronicles,http://www.imdb.com/title/tt0416236/,The Spiderwick Chronicles,http://www.boxofficemojo.com/movies/?id=spiderwickchronicles.htm,action,adventure,drama,3,1,24320.0,331.0
524,2005,http://www.imdb.com/name/nm0572562/,Wolf Creek,http://www.imdb.com/title/tt0416315/,Wolf Creek,http://www.boxofficemojo.com/movies/?id=wolfcreek.htm,horror,thriller,,2,1,18909.0,144.0
525,2005,http://www.imdb.com/name/nm0000095/,Match Point,http://www.imdb.com/title/tt0416320/,Match Point,http://www.boxofficemojo.com/movies/?id=matchpoint.htm,drama,romance,thriller,7,2,18909.0,798.0
526,2006,http://www.imdb.com/name/nm0811583/,300,http://www.imdb.com/title/tt0416449/,300,http://www.boxofficemojo.com/movies/?id=300.htm,action,drama,fantasy,4,1,20423.0,437.0
527,2007,http://www.imdb.com/name/nm0418982/,Becoming Jane,http://www.imdb.com/title/tt0416508/,Becoming Jane,http://www.boxofficemojo.com/movies/?id=becomingjane.htm,biography,drama,romance,5,1,22095.0,156.0
528,2005,http://www.imdb.com/name/nm0325204/,Must Love Dogs,http://www.imdb.com/title/tt0417001/,Must Love Dogs,http://www.boxofficemojo.com/movies/?id=mustlovedogs.htm,comedy,romance,,1,1,18909.0,550.0
529,2006,http://www.imdb.com/name/nm0254786/,Snakes on a Plane,http://www.imdb.com/title/tt0417148/,Snakes on a Plane,http://www.boxofficemojo.com/movies/?id=snakesonaplane.htm,action,crime,thriller,5,2,20423.0,354.0
530,2005,http://www.imdb.com/name/nm0142286/,Two for the Money,http://www.imdb.com/title/tt0417217/,Two for the Money,http://www.boxofficemojo.com/movies/?id=twoforthemoney.htm,drama,sport,thriller,9,2,18909.0,28.0
531,2006,http://www.imdb.com/name/nm1309359/,Idlewild,http://www.imdb.com/title/tt0417225/,Idlewild,http://www.boxofficemojo.com/movies/?id=outkast.htm,crime,drama,musical,17,1,20423.0,524.0
532,2005,http://www.imdb.com/name/nm0702797/,Aliens of the Deep,http://www.imdb.com/title/tt0417415/,Aliens of the Deep (IMAX),http://www.boxofficemojo.com/movies/?id=aliensofthedeep.htm,documentary,family,,3,1,18909.0,0.0
533,2005,http://www.imdb.com/name/nm0000116/,Aliens of the Deep,http://www.imdb.com/title/tt0417415/,Aliens of the Deep (IMAX),http://www.boxofficemojo.com/movies/?id=aliensofthedeep.htm,documentary,family,,5,2,18909.0,0.0
534,2006,http://www.imdb.com/name/nm0510912/,Annapolis,http://www.imdb.com/title/tt0417433/,Annapolis,http://www.boxofficemojo.com/movies/?id=annapolis.htm,drama,romance,sport,4,2,20423.0,838.0
535,2009,http://www.imdb.com/name/nm0946734/,Harry Potter and the Half-Blood Prince,http://www.imdb.com/title/tt0417741/,Harry Potter and the Half-Blood Prince,http://www.boxofficemojo.com/movies/?id=harrypotter6.htm,action,adventure,family,3,2,27108.0,377.0
536,2007,http://www.imdb.com/name/nm0000881/,Transformers,http://www.imdb.com/title/tt0418279/,Transformers,http://www.boxofficemojo.com/movies/?id=transformers06.htm,action,adventure,sci-fi,4,2,22095.0,301.0
537,2005,http://www.imdb.com/name/nm0309691/,Dreamer: Inspired by a True Story,http://www.imdb.com/title/tt0418647/,Dreamer: Inspired by a True Story,http://www.boxofficemojo.com/movies/?id=dreamer.htm,drama,family,sport,1,1,18909.0,147.0
538,2006,http://www.imdb.com/name/nm0000142/,Flags of our Fathers,http://www.imdb.com/title/tt0418689/,Flags of Our Fathers,http://www.boxofficemojo.com/movies/?id=flagsofourfathers.htm,action,adventure,drama,6,3,20423.0,304.0
539,2005,http://www.imdb.com/name/nm0005222/,Jarhead,http://www.imdb.com/title/tt0418763/,Jarhead,http://www.boxofficemojo.com/movies/?id=jarhead.htm,action,biography,drama,2,1,18909.0,14.0
540,2005,http://www.imdb.com/name/nm0607275/,Junebug,http://www.imdb.com/title/tt0418773/,Junebug,http://www.boxofficemojo.com/movies/?id=junebug.htm,comedy,drama,,4,1,18909.0,1418.0
541,2005,http://www.imdb.com/name/nm0001681/,Land of the Dead - Le territoire des morts,http://www.imdb.com/title/tt0418819/,George A. Romero's Land of the Dead,http://www.boxofficemojo.com/movies/?id=landofthedead.htm,horror,sci-fi,thriller,1,1,18909.0,29.0
542,2005,http://www.imdb.com/name/nm0000169/,Three Burials,http://www.imdb.com/title/tt0419294/,The Three Burials of Melquiades Estrada,http://www.boxofficemojo.com/movies/?id=3burialsofmelquiadesestrada.htm,adventure,crime,drama,1,1,18909.0,6.0
543,2005,http://www.imdb.com/name/nm0005647/,Doom,http://www.imdb.com/title/tt0419706/,Doom,http://www.boxofficemojo.com/movies/?id=doom.htm,action,adventure,fantasy,4,1,18909.0,290.0
544,2007,http://www.imdb.com/name/nm0440459/,In the Land of Women,http://www.imdb.com/title/tt0419843/,In the Land of Women,http://www.boxofficemojo.com/movies/?id=inthelandofwomen.htm,comedy,drama,romance,1,1,22095.0,1625.0
545,2007,http://www.imdb.com/name/nm0286975/,The Kite Runner,http://www.imdb.com/title/tt0419887/,The Kite Runner,http://www.boxofficemojo.com/movies/?id=kiterunner.htm,drama,,,4,0,22095.0,
546,2006,http://www.imdb.com/name/nm1669022/,The Marine,http://www.imdb.com/title/tt0419946/,The Marine,http://www.boxofficemojo.com/movies/?id=marine.htm,action,comedy,drama,1,1,20423.0,362.0
547,2007,http://www.imdb.com/name/nm0318916/,Mr. Woodcock,http://www.imdb.com/title/tt0419984/,Mr. Woodcock,http://www.boxofficemojo.com/movies/?id=mrwoodcock.htm,comedy,romance,sport,2,2,22095.0,580.0
548,2006,http://www.imdb.com/name/nm0000265/,A Prairie Home Companion,http://www.imdb.com/title/tt0420087/,A Prairie Home Companion,http://www.boxofficemojo.com/movies/?id=prairiehomecompanion.htm,comedy,drama,music,3,2,20423.0,1531.0
549,2006,http://www.imdb.com/name/nm0286975/,Stranger Than Fiction,http://www.imdb.com/title/tt0420223/,Stranger Than Fiction,http://www.boxofficemojo.com/movies/?id=strangerthanfiction.htm,comedy,drama,fantasy,3,1,20423.0,1531.0
550,2008,http://www.imdb.com/name/nm0828207/,The Tale of Despereaux,http://www.imdb.com/title/tt0420238/,The Tale of Despereaux,http://www.boxofficemojo.com/movies/?id=taleofdespereaux.htm,animation,adventure,comedy,1,1,24320.0,117.0
551,2008,http://www.imdb.com/name/nm0271402/,The Tale of Despereaux,http://www.imdb.com/title/tt0420238/,The Tale of Despereaux,http://www.boxofficemojo.com/movies/?id=taleofdespereaux.htm,animation,adventure,comedy,2,2,24320.0,117.0
552,2006,http://www.imdb.com/name/nm0509448/,The Texas Chainsaw Massacre: The Beginning,http://www.imdb.com/title/tt0420294/,The Texas Chainsaw Massacre: The Beginning,http://www.boxofficemojo.com/movies/?id=tcmbeginning.htm,horror,thriller,,3,2,20423.0,199.0
553,2004,http://www.imdb.com/name/nm0007181/,Veer-Zaara,http://www.imdb.com/title/tt0420332/,Veer Zaara,http://www.boxofficemojo.com/movies/?id=veerzaara.htm,drama,family,musical,1,1,17593.0,139.0
554,2005,http://www.imdb.com/name/nm0001716/,Domino,http://www.imdb.com/title/tt0421054/,Domino,http://www.boxofficemojo.com/movies/?id=domino.htm,action,biography,crime,5,3,18909.0,14.0
555,2008,http://www.imdb.com/name/nm0043742/,Street Kings,http://www.imdb.com/title/tt0421073/,Street Kings,http://www.boxofficemojo.com/movies/?id=streetkings.htm,action,crime,drama,2,2,24320.0,379.0
556,2006,http://www.imdb.com/name/nm0423333/,Gridiron Gang,http://www.imdb.com/title/tt0421206/,Gridiron Gang,http://www.boxofficemojo.com/movies/?id=gridirongang.htm,biography,crime,drama,6,1,20423.0,25.0
557,2005,http://www.imdb.com/name/nm0006959/,Mrs. Palfrey at the Claremont,http://www.imdb.com/title/tt0421229/,Mrs. Palfrey at the Claremont,http://www.boxofficemojo.com/movies/?id=mrspalfrey.htm,comedy,drama,,2,2,18909.0,1418.0
558,2005,http://www.imdb.com/name/nm0000127/,Red Eye,http://www.imdb.com/title/tt0421239/,Red Eye,http://www.boxofficemojo.com/movies/?id=redeye.htm,action,mystery,thriller,2,1,18909.0,14.0
559,2008,http://www.imdb.com/name/nm0000399/,The Curious Case of Benjamin Button,http://www.imdb.com/title/tt0421715/,The Curious Case of Benjamin Button,http://www.boxofficemojo.com/movies/?id=curiouscaseofbenjaminbutton.htm,drama,fantasy,romance,7,1,24320.0,143.0
560,2006,http://www.imdb.com/name/nm0925870/,Big Momma's House 2,http://www.imdb.com/title/tt0421729/,Big Momma's House 2,http://www.boxofficemojo.com/movies/?id=bigmommashouse2.htm,comedy,crime,,10,2,20423.0,236.0
561,2005,http://www.imdb.com/name/nm0335337/,Diary of a Mad Black Woman,http://www.imdb.com/title/tt0422093/,Tyler Perry's Diary of a Mad Black Woman,http://www.boxofficemojo.com/movies/?id=diaryofamadblackwoman.htm,comedy,drama,romance,8,1,18909.0,1418.0
562,2006,http://www.imdb.com/name/nm0001068/,Marie Antoinette,http://www.imdb.com/title/tt0422720/,Marie Antoinette,http://www.boxofficemojo.com/movies/?id=marieantoinette.htm,biography,drama,history,5,1,20423.0,142.0
563,2007,http://www.imdb.com/name/nm0139867/,Are We Done Yet?,http://www.imdb.com/title/tt0422774/,Are We Done Yet?,http://www.boxofficemojo.com/movies/?id=arewedoneyet.htm,comedy,family,fantasy,4,3,22095.0,121.0
564,2007,http://www.imdb.com/name/nm0118333/,Surf's Up,http://www.imdb.com/title/tt0423294/,Surf's Up,http://www.boxofficemojo.com/movies/?id=surfsup.htm,animation,comedy,family,1,1,22095.0,70.0
565,2007,http://www.imdb.com/name/nm0105169/,Surf's Up,http://www.imdb.com/title/tt0423294/,Surf's Up,http://www.boxofficemojo.com/movies/?id=surfsup.htm,animation,comedy,family,1,1,22095.0,70.0
566,2007,http://www.imdb.com/name/nm0689343/,Charlie Bartlett,http://www.imdb.com/title/tt0423977/,Charlie Bartlett,http://www.boxofficemojo.com/movies/?id=charliebartlett.htm,comedy,drama,romance,2,2,22095.0,1625.0
567,2006,http://www.imdb.com/name/nm0101047/,Flushed Away,http://www.imdb.com/title/tt0424095/,Flushed Away,http://www.boxofficemojo.com/movies/?id=flushedaway.htm,animation,adventure,comedy,1,1,20423.0,108.0
568,2006,http://www.imdb.com/name/nm0271402/,Flushed Away,http://www.imdb.com/title/tt0424095/,Flushed Away,http://www.boxofficemojo.com/movies/?id=flushedaway.htm,animation,adventure,comedy,2,1,20423.0,108.0
569,2006,http://www.imdb.com/name/nm0003620/,Clerks II,http://www.imdb.com/title/tt0424345/,Clerks II,http://www.boxofficemojo.com/movies/?id=clerks2.htm,comedy,,,4,0,20423.0,
570,2005,http://www.imdb.com/name/nm0001675/,The Adventures of Sharkboy and Lavagirl 3-D,http://www.imdb.com/title/tt0424774/,The Adventures of Sharkboy and Lavagirl in 3D,http://www.boxofficemojo.com/movies/?id=sharkboyandlavagirl.htm,action,adventure,comedy,12,4,18909.0,290.0
571,2007,http://www.imdb.com/name/nm0304830/,Balls of Fury,http://www.imdb.com/title/tt0424823/,Balls of Fury,http://www.boxofficemojo.com/movies/?id=ballsoffury.htm,comedy,crime,sport,3,3,22095.0,249.0
572,2006,http://www.imdb.com/name/nm0355652/,Deep Sea,http://www.imdb.com/title/tt0424942/,Deep Sea 3D (IMAX),http://www.boxofficemojo.com/movies/?id=deepsea3d.htm,documentary,short,,1,1,20423.0,0.0
