year,bomtitle,imdblink,descriptor1,descriptor2,descriptor3
2010,Tangled,http://www.imdb.com/title/tt0398286/,animation,adventure,comedy
2010,The Karate Kid,http://www.imdb.com/title/tt1155076/,action,drama,family
2010,Tron Legacy,http://www.imdb.com/title/tt1104001/,action,adventure,sci-fi
2010,True Grit,http://www.imdb.com/title/tt1403865/,drama,western,
2010,Clash of the Titans (2010),http://www.imdb.com/title/tt0800320/,action,adventure,fantasy
2010,Grown Ups,http://www.imdb.com/title/tt1375670/,comedy,,
2010,Little Fockers,http://www.imdb.com/title/tt0970866/,comedy,romance,
2010,Megamind,http://www.imdb.com/title/tt1001526/,animation,action,comedy
2010,The King's Speech,http://www.imdb.com/title/tt1504320/,biography,drama,history
2010,The Last Airbender,http://www.imdb.com/title/tt0938283/,action,adventure,family
2010,Shutter Island,http://www.imdb.com/title/tt1130884/,mystery,thriller,
2010,The Other Guys,http://www.imdb.com/title/tt1386588/,action,comedy,crime
2010,Salt,http://www.imdb.com/title/tt0944835/,action,mystery,thriller
2010,Jackass 3-D,http://www.imdb.com/title/tt1116184/,documentary,action,comedy
2010,Valentine's Day,http://www.imdb.com/title/tt0817230/,comedy,romance,
2010,Black Swan,http://www.imdb.com/title/tt0947798/,drama,thriller,
2010,Robin Hood,http://www.imdb.com/title/tt0955308/,action,drama,history
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,http://www.imdb.com/title/tt0980970/,adventure,family,fantasy
2010,The Expendables,http://www.imdb.com/title/tt1320253/,action,adventure,thriller
2010,Due Date,http://www.imdb.com/title/tt1231583/,comedy,drama,
2010,Yogi Bear,http://www.imdb.com/title/tt1302067/,animation,adventure,comedy
2010,Date Night,http://www.imdb.com/title/tt1279935/,comedy,crime,romance
2010,The Social Network,http://www.imdb.com/title/tt1285016/,biography,drama,
2010,Sex and the City 2,http://www.imdb.com/title/tt1261945/,comedy,drama,romance
2010,The Book of Eli,http://www.imdb.com/title/tt1037705/,action,adventure,drama
2010,The Fighter,http://www.imdb.com/title/tt0964517/,biography,drama,sport
2010,The Town,http://www.imdb.com/title/tt0840361/,crime,drama,thriller
2010,Prince of Persia: The Sands of Time,http://www.imdb.com/title/tt0473075/,action,fantasy,
2010,Red,http://www.imdb.com/title/tt1245526/,action,comedy,crime
2010,Percy Jackson & The Olympians: The Lightning Thief,http://www.imdb.com/title/tt0814255/,adventure,family,fantasy
2010,Paranormal Activity 2,http://www.imdb.com/title/tt1536044/,horror,,
2010,Unstoppable,http://www.imdb.com/title/tt0477080/,action,thriller,
2010,Eat Pray Love,http://www.imdb.com/title/tt0879870/,drama,romance,
2010,Dear John,http://www.imdb.com/title/tt0989757/,drama,romance,war
2010,The A-Team,http://www.imdb.com/title/tt0429493/,action,adventure,thriller
2010,Knight & Day,http://www.imdb.com/title/tt1013743/,action,adventure,comedy
2010,Dinner for Schmucks,http://www.imdb.com/title/tt0427152/,comedy,,
2010,The Tourist,http://www.imdb.com/title/tt1243957/,action,adventure,crime
2010,The Bounty Hunter,http://www.imdb.com/title/tt1038919/,action,comedy,romance
2010,Diary of a Wimpy Kid,http://www.imdb.com/title/tt1196141/,comedy,drama,family
2010,The Sorcerer's Apprentice,http://www.imdb.com/title/tt0963966/,action,adventure,family
2010,A Nightmare on Elm Street (2010),http://www.imdb.com/title/tt1179056/,crime,drama,horror
2010,The Last Song,http://www.imdb.com/title/tt1294226/,drama,music,romance
2010,The Wolfman,http://www.imdb.com/title/tt0780653/,drama,fantasy,horror
2010,Get Him to the Greek,http://www.imdb.com/title/tt1226229/,comedy,music,
2010,Resident Evil: Afterlife,http://www.imdb.com/title/tt1220634/,action,adventure,horror
2010,Tyler Perry's Why Did I Get Married Too?,http://www.imdb.com/title/tt1391137/,comedy,drama,romance
2010,Tooth Fairy,http://www.imdb.com/title/tt0808510/,comedy,family,fantasy
2010,Secretariat,http://www.imdb.com/title/tt1028576/,biography,drama,family
2010,Easy A,http://www.imdb.com/title/tt1282140/,comedy,drama,romance
2010,Takers,http://www.imdb.com/title/tt1135084/,action,crime,thriller
2010,Legend of the Guardians: The Owls of Ga'Hoole,http://www.imdb.com/title/tt1219342/,animation,action,adventure
2010,Life as We Know It,http://www.imdb.com/title/tt1055292/,comedy,drama,romance
2010,Letters to Juliet,http://www.imdb.com/title/tt0892318/,adventure,comedy,drama
2010,Wall Street: Money Never Sleeps,http://www.imdb.com/title/tt1027718/,drama,,
2010,Predators,http://www.imdb.com/title/tt1424381/,action,adventure,sci-fi
2010,Hubble 3D,http://www.imdb.com/title/tt1433813/,documentary,,
2010,Hot Tub Time Machine,http://www.imdb.com/title/tt1231587/,comedy,sci-fi,
2010,Kick-Ass,http://www.imdb.com/title/tt1250777/,action,adventure,comedy
2010,Killers,http://www.imdb.com/title/tt1103153/,action,comedy,romance
2010,Saw 3D,http://www.imdb.com/title/tt1477076/,adventure,horror,mystery
2010,Cop Out,http://www.imdb.com/title/tt1385867/,action,comedy,crime
2010,Cats & Dogs: The Revenge of Kitty Galore,http://www.imdb.com/title/tt1287468/,action,comedy,family
2010,Edge of Darkness,http://www.imdb.com/title/tt1226273/,crime,drama,mystery
2010,Gulliver's Travels,http://www.imdb.com/title/tt1320261/,adventure,comedy,family
2010,Death at a Funeral (2010),http://www.imdb.com/title/tt1321509/,comedy,,
2010,Step Up 3-D,http://www.imdb.com/title/tt1193631/,drama,music,romance
2010,The Last Exorcism,http://www.imdb.com/title/tt1320244/,horror,mystery,thriller
2010,Legion (2010),http://www.imdb.com/title/tt1038686/,action,adventure,fantasy
2010,Burlesque,http://www.imdb.com/title/tt1126591/,drama,music,musical
2010,The Crazies,http://www.imdb.com/title/tt0455407/,horror,thriller,
2010,For Colored Girls,http://www.imdb.com/title/tt1405500/,drama,,
2010,The Back-Up Plan,http://www.imdb.com/title/tt1212436/,comedy,romance,
2010,Vampires Suck,http://www.imdb.com/title/tt1666186/,comedy,,
2010,The American,http://www.imdb.com/title/tt1440728/,crime,drama,thriller
2010,Green Zone,http://www.imdb.com/title/tt0947810/,action,drama,thriller
2010,Marmaduke,http://www.imdb.com/title/tt1392197/,comedy,family,
2010,Devil,http://www.imdb.com/title/tt1314655/,horror,mystery,thriller
2010,Hereafter,http://www.imdb.com/title/tt1212419/,drama,fantasy,romance
2010,When in Rome,http://www.imdb.com/title/tt1185416/,comedy,romance,
2010,Love and Other Drugs,http://www.imdb.com/title/tt0758752/,comedy,drama,romance
2010,She's Out of My League,http://www.imdb.com/title/tt0815236/,comedy,romance,
2010,Scott Pilgrim vs. the World,http://www.imdb.com/title/tt0446029/,action,comedy,fantasy
2010,Charlie St. Cloud,http://www.imdb.com/title/tt1438254/,drama,fantasy,romance
2010,Morning Glory,http://www.imdb.com/title/tt1126618/,comedy,drama,romance
2010,How Do You Know,http://www.imdb.com/title/tt1341188/,comedy,drama,romance
2010,Daybreakers,http://www.imdb.com/title/tt0433362/,action,fantasy,horror
2010,Nanny McPhee Returns,http://www.imdb.com/title/tt1415283/,comedy,family,fantasy
2010,The Switch,http://www.imdb.com/title/tt0889573/,comedy,drama,romance
2010,Brooklyn's Finest,http://www.imdb.com/title/tt1210042/,crime,drama,thriller
2010,Machete,http://www.imdb.com/title/tt0985694/,action,crime,thriller
2010,Ramona and Beezus,http://www.imdb.com/title/tt0493949/,comedy,drama,family
2010,Leap Year,http://www.imdb.com/title/tt1216492/,comedy,romance,
2010,You Again,http://www.imdb.com/title/tt1414382/,comedy,romance,
2010,Alpha and Omega,http://www.imdb.com/title/tt1213012/,animation,adventure,comedy
2010,Piranha 3D,http://www.imdb.com/title/tt0464154/,comedy,horror,
2010,Lottery Ticket,http://www.imdb.com/title/tt0979434/,comedy,,
2010,The Spy Next Door,http://www.imdb.com/title/tt1273678/,action,comedy,family
2010,From Paris with Love,http://www.imdb.com/title/tt1179034/,action,crime,thriller
2010,The Losers,http://www.imdb.com/title/tt0480255/,action,adventure,crime
2010,Faster,http://www.imdb.com/title/tt1433108/,action,crime,drama
2010,Just Wright,http://www.imdb.com/title/tt1407061/,comedy,romance,sport
2010,Skyline,http://www.imdb.com/title/tt1564585/,action,sci-fi,thriller
2010,The Next Three Days,http://www.imdb.com/title/tt1458175/,action,crime,drama
2010,The Kids Are All Right,http://www.imdb.com/title/tt0842926/,comedy,drama,romance
2010,Our Family Wedding,http://www.imdb.com/title/tt1305583/,comedy,romance,
2010,Country Strong,http://www.imdb.com/title/tt1555064/,drama,music,
2010,Oceans,http://www.imdb.com/title/tt0765128/,documentary,drama,
2010,Remember Me,http://www.imdb.com/title/tt1403981/,drama,romance,
2010,127 Hours,http://www.imdb.com/title/tt1542344/,biography,drama,
2010,Going the Distance,http://www.imdb.com/title/tt1322312/,comedy,romance,
2010,Furry Vengeance,http://www.imdb.com/title/tt0492389/,comedy,family,
2010,Splice,http://www.imdb.com/title/tt1017460/,drama,horror,sci-fi
2010,The Ghost Writer,http://www.imdb.com/title/tt1139328/,drama,mystery,thriller
2010,Youth in Revolt,http://www.imdb.com/title/tt0403702/,comedy,drama,romance
2010,My Soul to Take,http://www.imdb.com/title/tt0872230/,horror,mystery,thriller
2010,Repo Men,http://www.imdb.com/title/tt1053424/,action,sci-fi,thriller
2010,Case 39,http://www.imdb.com/title/tt0795351/,horror,mystery,thriller
2010,Let Me In,http://www.imdb.com/title/tt1228987/,drama,fantasy,horror
2010,Extraordinary Measures,http://www.imdb.com/title/tt1244659/,drama,,
2010,Avatar: Special Edition,http://www.imdb.com/title/tt0499549/,action,adventure,fantasy
2010,Jonah Hex,http://www.imdb.com/title/tt1075747/,action,drama,fantasy
2010,The Girl with the Dragon Tattoo,http://www.imdb.com/title/tt1132620/,crime,drama,mystery
2010,Blue Valentine,http://www.imdb.com/title/tt1120985/,drama,romance,
2010,Fair Game (2010),http://www.imdb.com/title/tt0977855/,biography,drama,thriller
2010,Get Low,http://www.imdb.com/title/tt1194263/,drama,mystery,
2010,MacGruber,http://www.imdb.com/title/tt1470023/,action,comedy,romance
2010,The Girl Who Played with Fire,http://www.imdb.com/title/tt1216487/,crime,drama,mystery
2010,Cyrus,http://www.imdb.com/title/tt1336617/,comedy,drama,romance
2010,Babies,http://www.imdb.com/title/tt1020938/,documentary,,
2010,Conviction,http://www.imdb.com/title/tt1244754/,biography,crime,drama
2010,City Island,http://www.imdb.com/title/tt1174730/,comedy,drama,
2010,The Last Station,http://www.imdb.com/title/tt0824758/,biography,drama,romance
2010,Winter's Bone,http://www.imdb.com/title/tt1399683/,drama,mystery,
2010,Waiting for?"Superman",http://www.imdb.com/title/tt1566648/,documentary,,
2010,The Secret in Their Eyes,http://www.imdb.com/title/tt1305806/,drama,mystery,romance
2010,It's Kind of a Funny Story,http://www.imdb.com/title/tt0804497/,comedy,drama,romance
2010,Sea Rex 3D: Journey to a Prehistoric World,http://www.imdb.com/title/tt1529567/,documentary,short,
2010,The Warrior's Way,http://www.imdb.com/title/tt1032751/,action,fantasy,western
2010,The Girl Who Kicked the Hornet's Nest,http://www.imdb.com/title/tt1343097/,crime,drama,thriller
2010,I Am Love,http://www.imdb.com/title/tt1226236/,drama,romance,
2010,Mao's Last Dancer,http://www.imdb.com/title/tt1071812/,biography,drama,music
2010,Solitary Man,http://www.imdb.com/title/tt1294213/,comedy,drama,romance
2010,Inside Job,http://www.imdb.com/title/tt1645089/,documentary,crime,
2010,Greenberg,http://www.imdb.com/title/tt1234654/,comedy,drama,romance
2010,Please Give,http://www.imdb.com/title/tt0878835/,comedy,drama,
2010,My Name is Khan,http://www.imdb.com/title/tt1188996/,drama,,
2010,To Save a Life,http://www.imdb.com/title/tt1270286/,drama,,
2010,The Runaways,http://www.imdb.com/title/tt1017451/,biography,drama,music
2010,Exit Through the Gift Shop,http://www.imdb.com/title/tt1587707/,documentary,comedy,crime
2010,You Will Meet a Tall Dark Stranger,http://www.imdb.com/title/tt1182350/,comedy,drama,romance
2010,Catfish,http://www.imdb.com/title/tt1584016/,documentary,drama,mystery
2010,Another Year,http://www.imdb.com/title/tt1431181/,comedy,drama,
2010,Chloe,http://www.imdb.com/title/tt1352824/,drama,mystery,romance
2010,Joan Rivers: A Piece of Work,http://www.imdb.com/title/tt1568150/,documentary,biography,comedy
2010,Letters to God,http://www.imdb.com/title/tt1462054/,drama,family,
2010,N'Secure,http://www.imdb.com/title/tt1289419/,crime,drama,thriller
2010,Never Let Me Go,http://www.imdb.com/title/tt1334260/,drama,romance,sci-fi
2010,Twilight/New Moon Combo (one-night-only),,,,
2010,The Illusionist (2010),http://www.imdb.com/title/tt0775489/,animation,drama,
2010,Rabbit Hole,http://www.imdb.com/title/tt0935075/,drama,,
2010,A Prophet (Un prophÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ¨ÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ¨te),http://www.imdb.com/title/tt1235166/,crime,drama,
2010,"I Love You, Phillip Morris",http://www.imdb.com/title/tt1045772/,biography,comedy,crime
2010,Harry Brown,http://www.imdb.com/title/tt1289406/,action,crime,drama
2010,Stone,http://www.imdb.com/title/tt1423995/,drama,thriller,
2010,Somewhere,http://www.imdb.com/title/tt1421051/,comedy,drama,
2010,Flipped,http://www.imdb.com/title/tt0817177/,comedy,drama,romance
2010,Kites,http://www.imdb.com/title/tt1198101/,action,drama,romance
2010,Coco Chanel & Igor Stravinsky,http://www.imdb.com/title/tt1023441/,drama,music,romance
2010,Cairo Time,http://www.imdb.com/title/tt0896529/,drama,romance,
2010,Raajneeti,http://www.imdb.com/title/tt1291465/,drama,thriller,
2010,The Joneses,http://www.imdb.com/title/tt1285309/,comedy,drama,family
2010,Nowhere Boy,http://www.imdb.com/title/tt1266029/,biography,drama,music
2010,Restrepo,http://www.imdb.com/title/tt1559549/,documentary,war,
2010,Dabangg,http://www.imdb.com/title/tt1620719/,action,comedy,
2010,Micmacs,http://www.imdb.com/title/tt1149361/,action,comedy,crime
2010,Housefull,http://www.imdb.com/title/tt1573072/,comedy,,
2010,Golmaal 3,http://www.imdb.com/title/tt1562859/,action,comedy,
2010,Mother and Child,http://www.imdb.com/title/tt1121977/,drama,romance,
2010,Made in Dagenham,http://www.imdb.com/title/tt1371155/,biography,comedy,drama
2010,Tees Maar Khan,http://www.imdb.com/title/tt1572311/,comedy,crime,
2010,La Mission,http://www.imdb.com/title/tt1200272/,drama,,
2010,Buried,http://www.imdb.com/title/tt1462758/,drama,mystery,thriller
2010,Animal Kingdom,http://www.imdb.com/title/tt1313092/,crime,drama,
2010,Casino Jack,http://www.imdb.com/title/tt1194417/,biography,comedy,crime
2010,The Perfect Game,http://www.imdb.com/title/tt0473102/,comedy,drama,family
2010,2010 Oscar Shorts,,,,
2010,Guzaarish,http://www.imdb.com/title/tt1438298/,drama,,
2010,The Salvation Poem (Poema de Salvacion),http://www.imdb.com/title/tt1608566/,drama,,
2010,The Wildest Dream,http://www.imdb.com/title/tt1509276/,documentary,biography,
2010,Princess Kaiulani,http://www.imdb.com/title/tt1185344/,drama,,
2011,Harry Potter and the Deathly Hallows Part 2,http://www.imdb.com/title/tt1201607/,adventure,drama,fantasy
2011,Transformers: Dark of the Moon,http://www.imdb.com/title/tt1399103/,action,adventure,sci-fi
2011,The Twilight Saga: Breaking Dawn Part 1,http://www.imdb.com/title/tt1324999/,action,adventure,drama
2011,The Hangover Part II,http://www.imdb.com/title/tt1411697/,comedy,,
2011,Pirates of the Caribbean: On Stranger Tides,http://www.imdb.com/title/tt1298650/,action,adventure,fantasy
2011,Fast Five,http://www.imdb.com/title/tt1596343/,action,adventure,thriller
2011,Mission: Impossible - Ghost Protocol,http://www.imdb.com/title/tt1229238/,action,adventure,thriller
2011,Cars 2,http://www.imdb.com/title/tt1216475/,animation,adventure,comedy
2011,Sherlock Holmes: A Game of Shadows,http://www.imdb.com/title/tt1515091/,action,adventure,crime
2011,Thor,http://www.imdb.com/title/tt0800369/,action,adventure,fantasy
2011,Rise of the Planet of the Apes,http://www.imdb.com/title/tt1318514/,action,drama,sci-fi
2011,Captain America: The First Avenger,http://www.imdb.com/title/tt0458339/,action,adventure,sci-fi
2011,The Help,http://www.imdb.com/title/tt1454029/,drama,,
2011,Bridesmaids,http://www.imdb.com/title/tt1478338/,comedy,romance,
2011,Kung Fu Panda 2,http://www.imdb.com/title/tt1302011/,animation,action,adventure
2011,Puss in Boots,http://www.imdb.com/title/tt0448694/,animation,adventure,comedy
2011,X-Men: First Class,http://www.imdb.com/title/tt1270798/,action,adventure,sci-fi
2011,Rio,http://www.imdb.com/title/tt1436562/,animation,adventure,comedy
2011,The Smurfs,http://www.imdb.com/title/tt0472181/,adventure,comedy,family
2011,Alvin and the Chipmunks: Chipwrecked,http://www.imdb.com/title/tt1615918/,animation,adventure,comedy
2011,Super 8,http://www.imdb.com/title/tt1650062/,action,mystery,sci-fi
2011,Rango,http://www.imdb.com/title/tt1192628/,animation,adventure,comedy
2011,Horrible Bosses,http://www.imdb.com/title/tt1499658/,comedy,crime,
2011,Green Lantern,http://www.imdb.com/title/tt1133985/,action,adventure,sci-fi
2011,Hop,http://www.imdb.com/title/tt1411704/,animation,adventure,comedy
2011,Paranormal Activity 3,http://www.imdb.com/title/tt1778304/,horror,mystery,thriller
2011,Just Go With It,http://www.imdb.com/title/tt1564367/,comedy,romance,
2011,The Girl with the Dragon Tattoo (2011),http://www.imdb.com/title/tt1568346/,crime,drama,mystery
2011,Bad Teacher,http://www.imdb.com/title/tt1284575/,comedy,romance,
2011,Cowboys & Aliens,http://www.imdb.com/title/tt0409847/,action,adventure,fantasy
2011,Gnomeo and Juliet,http://www.imdb.com/title/tt0377981/,animation,adventure,comedy
2011,The Green Hornet,http://www.imdb.com/title/tt0990407/,action,comedy,crime
2011,The Lion King (in 3D),http://www.imdb.com/title/tt0110357/,animation,adventure,drama
2011,The Muppets,http://www.imdb.com/title/tt1204342/,adventure,comedy,family
2011,Real Steel,http://www.imdb.com/title/tt0433035/,action,drama,family
2011,"Crazy, Stupid, Love.",http://www.imdb.com/title/tt1570728/,comedy,drama,romance
2011,Battle: Los Angeles,http://www.imdb.com/title/tt1217613/,action,sci-fi,
2011,Immortals,http://www.imdb.com/title/tt1253864/,action,drama,fantasy
2011,The Descendants,http://www.imdb.com/title/tt1033575/,comedy,drama,
2011,Zookeeper,http://www.imdb.com/title/tt1222817/,comedy,family,fantasy
2011,War Horse,http://www.imdb.com/title/tt1568911/,action,adventure,drama
2011,Limitless,http://www.imdb.com/title/tt1219289/,sci-fi,thriller,
2011,Tower Heist,http://www.imdb.com/title/tt0471042/,action,comedy,crime
2011,The Adventures of Tintin,http://www.imdb.com/title/tt0983193/,animation,action,adventure
2011,Contagion,http://www.imdb.com/title/tt1598778/,action,drama,sci-fi
2011,We Bought a Zoo,http://www.imdb.com/title/tt1389137/,comedy,drama,family
2011,Moneyball,http://www.imdb.com/title/tt1210166/,biography,drama,sport
2011,Jack and Jill,http://www.imdb.com/title/tt0810913/,comedy,,
2011,Hugo,http://www.imdb.com/title/tt0970179/,drama,family,fantasy
2011,Justin Bieber: Never Say Never,http://www.imdb.com/title/tt1702443/,documentary,music,
2011,Dolphin Tale,http://www.imdb.com/title/tt1564349/,drama,family,
2011,No Strings Attached,http://www.imdb.com/title/tt1411238/,comedy,romance,
2011,Mr. Popper's Penguins,http://www.imdb.com/title/tt1396218/,comedy,family,fantasy
2011,Happy Feet Two,http://www.imdb.com/title/tt1402488/,animation,adventure,comedy
2011,Unknown,http://www.imdb.com/title/tt1401152/,action,mystery,thriller
2011,The Adjustment Bureau,http://www.imdb.com/title/tt1385826/,romance,sci-fi,thriller
2011,Water for Elephants,http://www.imdb.com/title/tt1067583/,drama,romance,
2011,The Lincoln Lawyer,http://www.imdb.com/title/tt1189340/,crime,drama,thriller
2011,Midnight in Paris,http://www.imdb.com/title/tt1605783/,comedy,fantasy,romance
2011,Friends with Benefits,http://www.imdb.com/title/tt1632708/,comedy,romance,
2011,I Am Number Four,http://www.imdb.com/title/tt1464540/,action,adventure,sci-fi
2011,Source Code,http://www.imdb.com/title/tt0945513/,action,drama,mystery
2011,New Year's Eve,http://www.imdb.com/title/tt1598822/,comedy,romance,
2011,Insidious,http://www.imdb.com/title/tt1591095/,horror,mystery,thriller
2011,Tyler Perry's Madea's Big Happy Family,http://www.imdb.com/title/tt1787759/,comedy,drama,
2011,Diary of a Wimpy Kid: Rodrick Rules,http://www.imdb.com/title/tt1650043/,comedy,family,
2011,Footloose (2011),http://www.imdb.com/title/tt1068242/,comedy,drama,music
2011,The Dilemma,http://www.imdb.com/title/tt1578275/,comedy,drama,
2011,Arthur Christmas,http://www.imdb.com/title/tt1430607/,animation,adventure,comedy
2011,Hall Pass,http://www.imdb.com/title/tt0480687/,comedy,romance,
2011,The Artist,http://www.imdb.com/title/tt1655442/,comedy,drama,romance
2011,Soul Surfer,http://www.imdb.com/title/tt1596346/,biography,drama,family
2011,Final Destination 5,http://www.imdb.com/title/tt1622979/,horror,thriller,
2011,The Ides of March,http://www.imdb.com/title/tt1124035/,drama,thriller,
2011,Hanna,http://www.imdb.com/title/tt0993842/,action,drama,thriller
2011,Something Borrowed,http://www.imdb.com/title/tt0491152/,comedy,drama,romance
2011,Spy Kids: All the Time in the World,http://www.imdb.com/title/tt1517489/,action,adventure,comedy
2011,Scream 4,http://www.imdb.com/title/tt1262416/,horror,mystery,
2011,"Big Mommas: Like Father, Like Son",http://www.imdb.com/title/tt1464174/,action,comedy,crime
2011,Red Riding Hood,http://www.imdb.com/title/tt1486185/,fantasy,horror,mystery
2011,In Time,http://www.imdb.com/title/tt1637688/,action,sci-fi,thriller
2011,Paul,http://www.imdb.com/title/tt1092026/,adventure,comedy,sci-fi
2011,J. Edgar,http://www.imdb.com/title/tt1616195/,biography,drama,romance
2011,The Roommate,http://www.imdb.com/title/tt1265990/,drama,thriller,
2011,Jumping the Broom,http://www.imdb.com/title/tt1640484/,comedy,drama,
2011,The Change-Up,http://www.imdb.com/title/tt1488555/,comedy,fantasy,
2011,30 Minutes or Less,http://www.imdb.com/title/tt1622547/,action,comedy,crime
2011,Colombiana,http://www.imdb.com/title/tt1657507/,action,drama,thriller
2011,Sucker Punch,http://www.imdb.com/title/tt0978764/,action,adventure,fantasy
2011,Larry Crowne,http://www.imdb.com/title/tt1583420/,comedy,drama,romance
2011,A Very Harold & Kumar 3D Christmas,http://www.imdb.com/title/tt1268799/,adventure,comedy,
2011,Drive (2011),http://www.imdb.com/title/tt0780504/,crime,drama,
2011,50/50,http://www.imdb.com/title/tt1306980/,comedy,drama,romance
2011,Courageous,http://www.imdb.com/title/tt1630036/,drama,fantasy,
2011,The Rite,http://www.imdb.com/title/tt1161864/,drama,horror,mystery
2011,Arthur (2011),http://www.imdb.com/title/tt1334512/,comedy,romance,
2011,Extremely Loud & Incredibly Close,http://www.imdb.com/title/tt0477302/,adventure,drama,mystery
2011,The Debt,http://www.imdb.com/title/tt1226753/,drama,thriller,
2011,The Sitter,http://www.imdb.com/title/tt1366344/,comedy,,
2011,The Iron Lady,http://www.imdb.com/title/tt1007029/,biography,drama,
2011,Priest,http://www.imdb.com/title/tt0822847/,action,horror,thriller
2011,The Mechanic,http://www.imdb.com/title/tt0472399/,action,thriller,
2011,Abduction,http://www.imdb.com/title/tt1600195/,action,mystery,thriller
2011,Beastly,http://www.imdb.com/title/tt1152398/,drama,fantasy,romance
2011,Winnie the Pooh,http://www.imdb.com/title/tt1449283/,animation,adventure,comedy
2011,Killer Elite,http://www.imdb.com/title/tt1448755/,action,thriller,
2011,Born to Be Wild (IMAX),http://www.imdb.com/title/tt1680059/,documentary,short,adventure
2011,Season of the Witch,http://www.imdb.com/title/tt0479997/,action,adventure,fantasy
2011,Our Idiot Brother,http://www.imdb.com/title/tt1637706/,comedy,drama,
2011,"Tinker, Tailor, Soldier, Spy",http://www.imdb.com/title/tt1340800/,drama,mystery,thriller
2011,Don't Be Afraid of the Dark,http://www.imdb.com/title/tt1270761/,fantasy,horror,thriller
2011,Sanctum,http://www.imdb.com/title/tt0881320/,action,adventure,drama
2011,Monte Carlo,http://www.imdb.com/title/tt1067774/,adventure,comedy,family
2011,Your Highness,http://www.imdb.com/title/tt1240982/,comedy,fantasy,
2011,The Darkest Hour,http://www.imdb.com/title/tt1093357/,action,adventure,horror
2011,Mars Needs Moms,http://www.imdb.com/title/tt1305591/,animation,action,adventure
2011,Dream House,http://www.imdb.com/title/tt1462041/,drama,mystery,thriller
2011,Conan the Barbarian (2011),http://www.imdb.com/title/tt0816462/,action,adventure,fantasy
2011,The Three Musketeers (2011),http://www.imdb.com/title/tt1509767/,action,adventure,history
2011,The Eagle,http://www.imdb.com/title/tt1034389/,action,adventure,drama
2011,Shark Night 3D,http://www.imdb.com/title/tt1633356/,horror,thriller,
2011,Fright Night (2011),http://www.imdb.com/title/tt1438176/,comedy,horror,
2011,Apollo 18,http://www.imdb.com/title/tt1772240/,horror,mystery,sci-fi
2011,The Thing (2011),http://www.imdb.com/title/tt0905372/,horror,mystery,sci-fi
2011,Young Adult,http://www.imdb.com/title/tt1625346/,comedy,drama,
2011,African Cats,http://www.imdb.com/title/tt1223236/,documentary,adventure,
2011,Judy Moody and the NOT Bummer Summer,http://www.imdb.com/title/tt1547230/,comedy,family,
2011,My Week with Marilyn,http://www.imdb.com/title/tt1655420/,biography,drama,
2011,What's Your Number?,http://www.imdb.com/title/tt0770703/,comedy,romance,
2011,One Day,http://www.imdb.com/title/tt1563738/,drama,romance,
2011,Warrior,http://www.imdb.com/title/tt1291584/,drama,sport,
2011,The Tree of Life,http://www.imdb.com/title/tt0478304/,drama,fantasy,
2011,The Rum Diary,http://www.imdb.com/title/tt0376136/,comedy,drama,
2011,Glee The 3D Concert Movie,http://www.imdb.com/title/tt1922612/,documentary,music,
2011,The Conspirator,http://www.imdb.com/title/tt0968264/,crime,drama,history
2011,Jane Eyre,http://www.imdb.com/title/tt1229822/,drama,romance,
2011,Drive Angry,http://www.imdb.com/title/tt1502404/,action,fantasy,thriller
2011,Straw Dogs (2011),http://www.imdb.com/title/tt0999913/,action,drama,thriller
2011,Win Win,http://www.imdb.com/title/tt1606392/,comedy,drama,sport
2011,Hoodwinked Too! Hood vs. Evil,http://www.imdb.com/title/tt0844993/,animation,comedy,crime
2011,Prom,http://www.imdb.com/title/tt1604171/,comedy,drama,family
2011,I Don't Know How She Does It,http://www.imdb.com/title/tt1742650/,comedy,romance,
2011,Johnny English Reborn,http://www.imdb.com/title/tt1634122/,action,adventure,comedy
2011,Kevin Hart: Laugh at My Pain,http://www.imdb.com/title/tt1999192/,documentary,comedy,
2011,Sarah's Key,http://www.imdb.com/title/tt1668200/,drama,war,
2011,The Big Year,http://www.imdb.com/title/tt1053810/,comedy,,
2011,A Separation,http://www.imdb.com/title/tt1832382/,drama,,
2011,Take Me Home Tonight,http://www.imdb.com/title/tt0810922/,comedy,drama,romance
2011,Cedar Rapids,http://www.imdb.com/title/tt1477837/,comedy,,
2011,Beginners,http://www.imdb.com/title/tt1532503/,comedy,drama,romance
2011,Flying Monsters,http://www.imdb.com/title/tt1777610/,documentary,,
2011,A Dangerous Method,http://www.imdb.com/title/tt1571222/,biography,drama,romance
2011,The Guard,http://www.imdb.com/title/tt1540133/,comedy,crime,thriller
2011,Margin Call,http://www.imdb.com/title/tt1615147/,drama,thriller,
2011,Cave of Forgotten Dreams,http://www.imdb.com/title/tt1664894/,documentary,history,
2011,Biutiful,http://www.imdb.com/title/tt1164999/,drama,romance,
2011,Atlas Shrugged: Part I,http://www.imdb.com/title/tt0480239/,drama,mystery,sci-fi
2011,Anonymous,http://www.imdb.com/title/tt1521197/,drama,thriller,
