year,bomrank,bomtitle,imdblink,bomlink,imdb_genre_text,Genre_0,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,Genre_9,Genre_10
2008,168,RockNRolla,http://www.imdb.com/title/tt1032755/,http://www.boxofficemojo.com/movies/?id=rocknrolla.htm,"['Action', 'Crime', 'Thriller', ' Action', ' Crime', ' Thriller']",Action,Crime,Thriller, Action, Crime, Thriller,,,,,
2008,169,Shine a Light,http://www.imdb.com/title/tt0893382/,http://www.boxofficemojo.com/movies/?id=shinealight.htm,"['Documentary', 'Biography', 'Music', ' Documentary', ' Biography', ' Music']",Documentary,Biography,Music, Documentary, Biography, Music,,,,,
2008,170,The Counterfeiters,http://www.imdb.com/title/tt0813547/,http://www.boxofficemojo.com/movies/?id=counterfeiters.htm,"['Crime', 'Drama', 'History', ' Crime', ' Drama', ' History', ' War']",Crime,Drama,History, Crime, Drama, History, War,,,,
2008,171,Hamlet 2,http://www.imdb.com/title/tt1104733/,http://www.boxofficemojo.com/movies/?id=hamlet2.htm,"['Comedy', 'Music', ' Comedy', ' Music']",Comedy,Music, Comedy, Music,,,,,,,
2008,172,In the Name of the King: A Dungeon Siege Tale,http://www.imdb.com/title/tt0460780/,http://www.boxofficemojo.com/movies/?id=inthenameoftheking.htm,"['Action', 'Adventure', 'Fantasy', ' Action', ' Adventure', ' Fantasy', ' Horror', ' Thriller', ' War']",Action,Adventure,Fantasy, Action, Adventure, Fantasy, Horror, Thriller, War,,
2008,173,College,http://www.imdb.com/title/tt0844671/,http://www.boxofficemojo.com/movies/?id=college.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2008,174,Deception (2008),http://www.imdb.com/title/tt0800240/,http://www.boxofficemojo.com/movies/?id=deception.htm,"['Crime', 'Drama', 'Mystery', ' Crime', ' Drama', ' Mystery', ' Thriller']",Crime,Drama,Mystery, Crime, Drama, Mystery, Thriller,,,,
2008,175,Flash of Genius,http://www.imdb.com/title/tt1054588/,http://www.boxofficemojo.com/movies/?id=flashofgenius.htm,"['Biography', 'Drama', ' Biography', ' Drama']",Biography,Drama, Biography, Drama,,,,,,,
2008,176,Witless Protection,http://www.imdb.com/title/tt1001562/,http://www.boxofficemojo.com/movies/?id=witlessprotection.htm,"['Comedy', 'Crime', ' Comedy', ' Crime']",Comedy,Crime, Comedy, Crime,,,,,,,
2008,177,Bottle Shock,http://www.imdb.com/title/tt0914797/,http://www.boxofficemojo.com/movies/?id=bottleshock.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2008,178,Young@Heart,http://www.imdb.com/title/tt1047007/,http://www.boxofficemojo.com/movies/?id=youngatheart08.htm,"['Documentary', 'Music', ' Documentary', ' Music']",Documentary,Music, Documentary, Music,,,,,,,
2008,179,Charlie Bartlett,http://www.imdb.com/title/tt0423977/,http://www.boxofficemojo.com/movies/?id=charliebartlett.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2008,180,The Class,http://www.imdb.com/title/tt1068646/,http://www.boxofficemojo.com/movies/?id=class08.htm,"['Drama', ' Drama']",Drama, Drama,,,,,,,,,
2008,181,Then She Found Me,http://www.imdb.com/title/tt0455805/,http://www.boxofficemojo.com/movies/?id=thenshefoundme.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2008,182,Elegy,http://www.imdb.com/title/tt0974554/,http://www.boxofficemojo.com/movies/?id=elegy.htm,"['Drama', 'Romance', ' Drama', ' Romance']",Drama,Romance, Drama, Romance,,,,,,,
2008,183,Happy-Go-Lucky,http://www.imdb.com/title/tt1045670/,http://www.boxofficemojo.com/movies/?id=happygolucky.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2008,184,Jodhaa Akbar,http://www.imdb.com/title/tt0449994/,http://www.boxofficemojo.com/movies/?id=jodhaaakbar.htm,"['Action', 'Drama', 'History', ' Action', ' Drama', ' History', ' Romance', ' War']",Action,Drama,History, Action, Drama, History, Romance, War,,,
2008,185,Blindness,http://www.imdb.com/title/tt0861689/,http://www.boxofficemojo.com/movies/?id=blindness08.htm,"['Drama', 'Mystery', 'Sci-Fi', ' Drama', ' Mystery', ' Sci-Fi', ' Thriller']",Drama,Mystery,Sci-Fi, Drama, Mystery, Sci-Fi, Thriller,,,,
2008,186,I've Loved You So Long,http://www.imdb.com/title/tt1068649/,http://www.boxofficemojo.com/movies/?id=ivelovedyousolong.htm,"['Drama', ' Drama']",Drama, Drama,,,,,,,,,
2008,187,"Synecdoche, New York",http://www.imdb.com/title/tt0383028/,http://www.boxofficemojo.com/movies/?id=synecdochenewyork.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2008,188,The Band's Visit,http://www.imdb.com/title/tt1032856/,http://www.boxofficemojo.com/movies/?id=bandsvisit.htm,"['Comedy', 'Drama', 'Music', ' Comedy', ' Drama', ' Music', ' Romance']",Comedy,Drama,Music, Comedy, Drama, Music, Romance,,,,
2008,189,Man on Wire,http://www.imdb.com/title/tt1155592/,http://www.boxofficemojo.com/movies/?id=manonwire.htm,"['Documentary', 'Biography', 'History', ' Documentary', ' Biography', ' History']",Documentary,Biography,History, Documentary, Biography, History,,,,,
2008,190,Choke,http://www.imdb.com/title/tt1024715/,http://www.boxofficemojo.com/movies/?id=choke.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2008,191,How to Lose Friends and Alienate People,http://www.imdb.com/title/tt0455538/,http://www.boxofficemojo.com/movies/?id=howtolosefriends.htm,"['Biography', 'Comedy', 'Drama', ' Biography', ' Comedy', ' Drama', ' Romance']",Biography,Comedy,Drama, Biography, Comedy, Drama, Romance,,,,
2008,192,Frozen River,http://www.imdb.com/title/tt0978759/,http://www.boxofficemojo.com/movies/?id=frozenriver.htm,"['Crime', 'Drama', ' Crime', ' Drama']",Crime,Drama, Crime, Drama,,,,,,,
2008,193,Ghajini,http://www.imdb.com/title/tt1166100/,http://www.boxofficemojo.com/movies/?id=ghajini.htm,"['Action', 'Drama', 'Mystery', ' Action', ' Drama', ' Mystery', ' Thriller']",Action,Drama,Mystery, Action, Drama, Mystery, Thriller,,,,
2008,194,Redbelt,http://www.imdb.com/title/tt1012804/,http://www.boxofficemojo.com/movies/?id=redbelt.htm,"['Drama', 'Sport', ' Drama', ' Sport']",Drama,Sport, Drama, Sport,,,,,,,
2008,195,Waltz with Bashir,http://www.imdb.com/title/tt1185616/,http://www.boxofficemojo.com/movies/?id=waltzwithbashir.htm,"['Documentary', 'Animation', 'Biography', ' Documentary', ' Animation', ' Biography', ' Drama', ' History', ' Mystery', ' War']",Documentary,Animation,Biography, Documentary, Animation, Biography, Drama, History, Mystery, War,
2008,196,The Fall,http://www.imdb.com/title/tt2294189/,http://www.boxofficemojo.com/movies/?id=fall08.htm,"['Crime', 'Drama', 'Thriller', ' Crime', ' Drama', ' Thriller']",Crime,Drama,Thriller, Crime, Drama, Thriller,,,,,
2008,197,Transsiberian,http://www.imdb.com/title/tt0800241/,http://www.boxofficemojo.com/movies/?id=transsiberian.htm,"['Crime', 'Drama', 'Mystery', ' Crime', ' Drama', ' Mystery', ' Thriller']",Crime,Drama,Mystery, Crime, Drama, Mystery, Thriller,,,,
2008,198,Priceless,http://www.imdb.com/title/tt0482088/,http://www.boxofficemojo.com/movies/?id=priceless.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2008,199,Singh Is Kinng,http://www.imdb.com/title/tt1146325/,http://www.boxofficemojo.com/movies/?id=singhiskinng.htm,"['Action', 'Comedy', 'Crime', ' Action', ' Comedy', ' Crime', ' Drama', ' Romance']",Action,Comedy,Crime, Action, Comedy, Crime, Drama, Romance,,,
2008,200,Let the Right One In (2008),http://www.imdb.com/title/tt1139797/,http://www.boxofficemojo.com/movies/?id=lettherightonein.htm,"['Drama', 'Horror', 'Romance', ' Drama', ' Horror', ' Romance']",Drama,Horror,Romance, Drama, Horror, Romance,,,,,
2009,1,Avatar,http://www.imdb.com/title/tt0499549/,http://www.boxofficemojo.com/movies/?id=avatar.htm,"['Action', 'Adventure', 'Fantasy', ' Action', ' Adventure', ' Fantasy', ' Sci-Fi']",Action,Adventure,Fantasy, Action, Adventure, Fantasy, Sci-Fi,,,,
2009,2,Transformers: Revenge of the Fallen,http://www.imdb.com/title/tt1055369/,http://www.boxofficemojo.com/movies/?id=transformers2.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi,,,,,
2009,3,Harry Potter and the Half-Blood Prince,http://www.imdb.com/title/tt0417741/,http://www.boxofficemojo.com/movies/?id=harrypotter6.htm,"['Action', 'Adventure', 'Family', ' Action', ' Adventure', ' Family', ' Fantasy', ' Mystery']",Action,Adventure,Family, Action, Adventure, Family, Fantasy, Mystery,,,
2009,4,The Twilight Saga: New Moon,http://www.imdb.com/title/tt1259571/,http://www.boxofficemojo.com/movies/?id=newmoon.htm,"['Drama', 'Fantasy', 'Romance', ' Drama', ' Fantasy', ' Romance']",Drama,Fantasy,Romance, Drama, Fantasy, Romance,,,,,
2009,5,Up,http://www.imdb.com/title/tt1049413/,http://www.boxofficemojo.com/movies/?id=up.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family,,,,
2009,6,The Hangover,http://www.imdb.com/title/tt1119646/,http://www.boxofficemojo.com/movies/?id=hangover.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2009,7,Star Trek,http://www.imdb.com/title/tt0796366/,http://www.boxofficemojo.com/movies/?id=startrek11.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi,,,,,
2009,8,The Blind Side,http://www.imdb.com/title/tt0878804/,http://www.boxofficemojo.com/movies/?id=blindside.htm,"['Biography', 'Drama', 'Sport', ' Biography', ' Drama', ' Sport']",Biography,Drama,Sport, Biography, Drama, Sport,,,,,
2009,9,Alvin and the Chipmunks: The Squeakquel,http://www.imdb.com/title/tt1231580/,http://www.boxofficemojo.com/movies/?id=alvinandthechipmunksii.htm,"['Animation', 'Comedy', 'Family', ' Animation', ' Comedy', ' Family', ' Music']",Animation,Comedy,Family, Animation, Comedy, Family, Music,,,,
2009,10,Sherlock Holmes,http://www.imdb.com/title/tt0988045/,http://www.boxofficemojo.com/movies/?id=sherlockholmes.htm,"['Action', 'Adventure', 'Crime', ' Action', ' Adventure', ' Crime', ' Mystery', ' Thriller']",Action,Adventure,Crime, Action, Adventure, Crime, Mystery, Thriller,,,
2009,11,Monsters Vs. Aliens,http://www.imdb.com/title/tt0892782/,http://www.boxofficemojo.com/movies/?id=monstersvsaliens.htm,"['Animation', 'Action', 'Comedy', ' Animation', ' Action', ' Comedy', ' Family', ' Sci-Fi', ' Thriller']",Animation,Action,Comedy, Animation, Action, Comedy, Family, Sci-Fi, Thriller,,
2009,12,Ice Age: Dawn of the Dinosaurs,http://www.imdb.com/title/tt1080016/,http://www.boxofficemojo.com/movies/?id=iceage3.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family,,,,
2009,13,X-Men Origins: Wolverine,http://www.imdb.com/title/tt0458525/,http://www.boxofficemojo.com/movies/?id=wolverine.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi,,,,,
2009,14,Night at the Museum: Battle of the Smithsonian,http://www.imdb.com/title/tt1078912/,http://www.boxofficemojo.com/movies/?id=nightatthemuseum2.htm,"['Adventure', 'Comedy', 'Family', ' Adventure', ' Comedy', ' Family', ' Fantasy']",Adventure,Comedy,Family, Adventure, Comedy, Family, Fantasy,,,,
2009,15,2012,http://www.imdb.com/title/tt1190080/,http://www.boxofficemojo.com/movies/?id=2012.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi,,,,,
2009,16,The Proposal,http://www.imdb.com/title/tt1041829/,http://www.boxofficemojo.com/movies/?id=proposal.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2009,17,Fast and Furious,http://www.imdb.com/title/tt1013752/,http://www.boxofficemojo.com/movies/?id=fastandthefurious4.htm,"['Action', 'Thriller', ' Action', ' Thriller']",Action,Thriller, Action, Thriller,,,,,,,
2009,18,G.I. Joe: The Rise of Cobra,http://www.imdb.com/title/tt1046173/,http://www.boxofficemojo.com/movies/?id=gijoe.htm,"['Action', 'Adventure', 'Sci-Fi', ' Action', ' Adventure', ' Sci-Fi', ' Thriller']",Action,Adventure,Sci-Fi, Action, Adventure, Sci-Fi, Thriller,,,,
2009,19,Paul Blart: Mall Cop,http://www.imdb.com/title/tt1114740/,http://www.boxofficemojo.com/movies/?id=mallcop.htm,"['Action', 'Comedy', 'Crime', ' Action', ' Comedy', ' Crime', ' Family']",Action,Comedy,Crime, Action, Comedy, Crime, Family,,,,
2009,20,Taken,http://www.imdb.com/title/tt0936501/,http://www.boxofficemojo.com/movies/?id=taken.htm,"['Action', 'Thriller', ' Action', ' Thriller']",Action,Thriller, Action, Thriller,,,,,,,
2009,21,A Christmas Carol (2009),http://www.imdb.com/title/tt1067106/,http://www.boxofficemojo.com/movies/?id=christmascarol09.htm,"['Animation', 'Drama', 'Family', ' Animation', ' Drama', ' Family', ' Fantasy']",Animation,Drama,Family, Animation, Drama, Family, Fantasy,,,,
2009,22,Angels & Demons,http://www.imdb.com/title/tt0808151/,http://www.boxofficemojo.com/movies/?id=angelsanddemons.htm,"['Action', 'Mystery', 'Thriller', ' Action', ' Mystery', ' Thriller']",Action,Mystery,Thriller, Action, Mystery, Thriller,,,,,
2009,23,Terminator Salvation,http://www.imdb.com/title/tt0438488/,http://www.boxofficemojo.com/movies/?id=terminatorsalvation.htm,"['Action', 'Sci-Fi', ' Action', ' Sci-Fi']",Action,Sci-Fi, Action, Sci-Fi,,,,,,,
2009,24,Cloudy with a Chance of Meatballs,http://www.imdb.com/title/tt0844471/,http://www.boxofficemojo.com/movies/?id=cloudywithachanceofmeatballs.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Fantasy', ' Sci-Fi']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi,,
2009,25,Inglourious Basterds,http://www.imdb.com/title/tt0361748/,http://www.boxofficemojo.com/movies/?id=inglouriousbasterds.htm,"['Adventure', 'Drama', 'War', ' Adventure', ' Drama', ' War']",Adventure,Drama,War, Adventure, Drama, War,,,,,
2009,26,G-Force,http://www.imdb.com/title/tt0436339/,http://www.boxofficemojo.com/movies/?id=g-force.htm,"['Action', 'Adventure', 'Comedy', ' Action', ' Adventure', ' Comedy', ' Family', ' Fantasy', ' Sci-Fi']",Action,Adventure,Comedy, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi,,
2009,27,District 9,http://www.imdb.com/title/tt1136608/,http://www.boxofficemojo.com/movies/?id=district9.htm,"['Action', 'Sci-Fi', 'Thriller', ' Action', ' Sci-Fi', ' Thriller']",Action,Sci-Fi,Thriller, Action, Sci-Fi, Thriller,,,,,
2009,28,It's Complicated,http://www.imdb.com/title/tt1230414/,http://www.boxofficemojo.com/movies/?id=itscomplicated.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2009,29,Couples Retreat,http://www.imdb.com/title/tt1078940/,http://www.boxofficemojo.com/movies/?id=couplesretreat.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2009,30,Paranormal Activity,http://www.imdb.com/title/tt1179904/,http://www.boxofficemojo.com/movies/?id=paranormalactivity.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2009,31,Watchmen,http://www.imdb.com/title/tt0409459/,http://www.boxofficemojo.com/movies/?id=watchmen.htm,"['Action', 'Drama', 'Mystery', ' Action', ' Drama', ' Mystery', ' Sci-Fi']",Action,Drama,Mystery, Action, Drama, Mystery, Sci-Fi,,,,
2009,32,The Princess and the Frog,http://www.imdb.com/title/tt0780521/,http://www.boxofficemojo.com/movies/?id=princessandthefrog.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Fantasy', ' Musical', ' Romance']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance,
2009,33,Public Enemies,http://www.imdb.com/title/tt1152836/,http://www.boxofficemojo.com/movies/?id=publicenemies.htm,"['Biography', 'Crime', 'Drama', ' Biography', ' Crime', ' Drama', ' History']",Biography,Crime,Drama, Biography, Crime, Drama, History,,,,
2009,34,Julie & Julia,http://www.imdb.com/title/tt1135503/,http://www.boxofficemojo.com/movies/?id=julieandjulia.htm,"['Biography', 'Drama', 'Romance', ' Biography', ' Drama', ' Romance']",Biography,Drama,Romance, Biography, Drama, Romance,,,,,
2009,35,He's Just Not That Into You,http://www.imdb.com/title/tt1001508/,http://www.boxofficemojo.com/movies/?id=hesjustnotthatintoyou.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2009,36,Tyler Perry's Madea Goes to Jail,http://www.imdb.com/title/tt1142800/,http://www.boxofficemojo.com/movies/?id=madeagoestojail.htm,"['Comedy', 'Crime', 'Drama', ' Comedy', ' Crime', ' Drama']",Comedy,Crime,Drama, Comedy, Crime, Drama,,,,,
2009,37,The Ugly Truth,http://www.imdb.com/title/tt1142988/,http://www.boxofficemojo.com/movies/?id=uglytruth.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2009,38,Up in the Air,http://www.imdb.com/title/tt1193138/,http://www.boxofficemojo.com/movies/?id=upintheair.htm,"['Comedy', 'Drama', 'Romance', ' Comedy', ' Drama', ' Romance']",Comedy,Drama,Romance, Comedy, Drama, Romance,,,,,
2009,39,Knowing,http://www.imdb.com/title/tt0448011/,http://www.boxofficemojo.com/movies/?id=knowing.htm,"['Action', 'Drama', 'Mystery', ' Action', ' Drama', ' Mystery', ' Sci-Fi', ' Thriller']",Action,Drama,Mystery, Action, Drama, Mystery, Sci-Fi, Thriller,,,
2009,40,Hannah Montana The Movie,http://www.imdb.com/title/tt1114677/,http://www.boxofficemojo.com/movies/?id=hannahmontanamovie.htm,"['Comedy', 'Drama', 'Family', ' Comedy', ' Drama', ' Family', ' Music', ' Romance']",Comedy,Drama,Family, Comedy, Drama, Family, Music, Romance,,,
2009,41,Where the Wild Things Are,http://www.imdb.com/title/tt0386117/,http://www.boxofficemojo.com/movies/?id=wherethewildthingsare.htm,"['Adventure', 'Drama', 'Family', ' Adventure', ' Drama', ' Family', ' Fantasy']",Adventure,Drama,Family, Adventure, Drama, Family, Fantasy,,,,
2009,42,Zombieland,http://www.imdb.com/title/tt1156398/,http://www.boxofficemojo.com/movies/?id=zombieland.htm,"['Adventure', 'Comedy', 'Horror', ' Adventure', ' Comedy', ' Horror', ' Sci-Fi']",Adventure,Comedy,Horror, Adventure, Comedy, Horror, Sci-Fi,,,,
2009,43,Coraline,http://www.imdb.com/title/tt0327597/,http://www.boxofficemojo.com/movies/?id=coraline.htm,"['Animation', 'Drama', 'Family', ' Animation', ' Drama', ' Family', ' Fantasy', ' Thriller']",Animation,Drama,Family, Animation, Drama, Family, Fantasy, Thriller,,,
2009,44,Law Abiding Citizen,http://www.imdb.com/title/tt1197624/,http://www.boxofficemojo.com/movies/?id=lawabidingcitizen.htm,"['Action', 'Crime', 'Drama', ' Action', ' Crime', ' Drama', ' Thriller']",Action,Crime,Drama, Action, Crime, Drama, Thriller,,,,
2009,45,Hotel for Dogs,http://www.imdb.com/title/tt0785006/,http://www.boxofficemojo.com/movies/?id=hotelfordogs.htm,"['Comedy', 'Family', ' Comedy', ' Family']",Comedy,Family, Comedy, Family,,,,,,,
2009,46,Michael Jackson's This Is It,http://www.imdb.com/title/tt1477715/,http://www.boxofficemojo.com/movies/?id=michaeljacksonthisisit.htm,"['Documentary', 'Drama', 'Music', ' Documentary', ' Drama', ' Music']",Documentary,Drama,Music, Documentary, Drama, Music,,,,,
2009,47,"I Love You, Man",http://www.imdb.com/title/tt1155056/,http://www.boxofficemojo.com/movies/?id=iloveyouman.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2009,48,Obsessed,http://www.imdb.com/title/tt1198138/,http://www.boxofficemojo.com/movies/?id=obsessed.htm,"['Drama', 'Romance', 'Thriller', ' Drama', ' Romance', ' Thriller']",Drama,Romance,Thriller, Drama, Romance, Thriller,,,,,
2009,49,Race to Witch Mountain,http://www.imdb.com/title/tt1075417/,http://www.boxofficemojo.com/movies/?id=racetowitchmountain.htm,"['Action', 'Adventure', 'Family', ' Action', ' Adventure', ' Family', ' Fantasy', ' Sci-Fi', ' Thriller']",Action,Adventure,Family, Action, Adventure, Family, Fantasy, Sci-Fi, Thriller,,
2009,50,The Final Destination,http://www.imdb.com/title/tt1144884/,http://www.boxofficemojo.com/movies/?id=finaldestination4.htm,"['Horror', 'Thriller', ' Horror', ' Thriller']",Horror,Thriller, Horror, Thriller,,,,,,,
2009,51,The Taking of Pelham 1 2 3,http://www.imdb.com/title/tt1111422/,http://www.boxofficemojo.com/movies/?id=takingofpelham09.htm,"['Action', 'Crime', 'Thriller', ' Action', ' Crime', ' Thriller']",Action,Crime,Thriller, Action, Crime, Thriller,,,,,
2009,52,Friday the 13th (2009),http://www.imdb.com/title/tt0758746/,http://www.boxofficemojo.com/movies/?id=fridaythe13th09.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2009,53,17 Again,http://www.imdb.com/title/tt0974661/,http://www.boxofficemojo.com/movies/?id=17again.htm,"['Comedy', 'Drama', 'Fantasy', ' Comedy', ' Drama', ' Fantasy']",Comedy,Drama,Fantasy, Comedy, Drama, Fantasy,,,,,
2009,54,The Time Traveler's Wife,http://www.imdb.com/title/tt0452694/,http://www.boxofficemojo.com/movies/?id=timetravelerswife.htm,"['Drama', 'Fantasy', 'Romance', ' Drama', ' Fantasy', ' Romance', ' Sci-Fi']",Drama,Fantasy,Romance, Drama, Fantasy, Romance, Sci-Fi,,,,
2009,55,Bruno,http://www.imdb.com/title/tt0889583/,http://www.boxofficemojo.com/movies/?id=bruno.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2009,56,Bride Wars,http://www.imdb.com/title/tt0901476/,http://www.boxofficemojo.com/movies/?id=bridewars.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2009,57,The Haunting in Connecticut,http://www.imdb.com/title/tt0492044/,http://www.boxofficemojo.com/movies/?id=hauntinginconnecticut.htm,"['Drama', 'Horror', 'Mystery', ' Drama', ' Horror', ' Mystery', ' Thriller']",Drama,Horror,Mystery, Drama, Horror, Mystery, Thriller,,,,
2009,58,Ghosts of Girlfriends Past,http://www.imdb.com/title/tt0821640/,http://www.boxofficemojo.com/movies/?id=ghostsofgirlfriendspast.htm,"['Comedy', 'Fantasy', 'Romance', ' Comedy', ' Fantasy', ' Romance']",Comedy,Fantasy,Romance, Comedy, Fantasy, Romance,,,,,
2009,59,Funny People,http://www.imdb.com/title/tt1201167/,http://www.boxofficemojo.com/movies/?id=funnypeople.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2009,60,Tyler Perry's I Can Do Bad All By Myself,http://www.imdb.com/title/tt1385912/,http://www.boxofficemojo.com/movies/?id=icandobadallbymyself.htm,"['Comedy', 'Drama', ' Comedy', ' Drama']",Comedy,Drama, Comedy, Drama,,,,,,,
2009,61,My Bloody Valentine 3-D,http://www.imdb.com/title/tt1179891/,http://www.boxofficemojo.com/movies/?id=mybloodyvalentine09.htm,"['Horror', 'Mystery', 'Thriller', ' Horror', ' Mystery', ' Thriller']",Horror,Mystery,Thriller, Horror, Mystery, Thriller,,,,,
2009,62,Old Dogs,http://www.imdb.com/title/tt0976238/,http://www.boxofficemojo.com/movies/?id=olddogs.htm,"['Comedy', 'Family', ' Comedy', ' Family']",Comedy,Family, Comedy, Family,,,,,,,
2009,63,Land of the Lost,http://www.imdb.com/title/tt0457400/,http://www.boxofficemojo.com/movies/?id=landofthelost.htm,"['Action', 'Adventure', 'Comedy', ' Action', ' Adventure', ' Comedy', ' Sci-Fi']",Action,Adventure,Comedy, Action, Adventure, Comedy, Sci-Fi,,,,
2009,64,My Sister's Keeper,http://www.imdb.com/title/tt1078588/,http://www.boxofficemojo.com/movies/?id=mysisterskeeper.htm,"['Drama', 'Family', ' Drama', ' Family']",Drama,Family, Drama, Family,,,,,,,
2009,65,Precious: Based on the Novel "Push" by Sapphire,http://www.imdb.com/title/tt0929632/,http://www.boxofficemojo.com/movies/?id=preciouspush.htm,"['Drama', ' Drama']",Drama, Drama,,,,,,,,,
2009,66,Underworld: Rise of the Lycans,http://www.imdb.com/title/tt0834001/,http://www.boxofficemojo.com/movies/?id=underworld3.htm,"['Action', 'Fantasy', 'Sci-Fi', ' Action', ' Fantasy', ' Sci-Fi', ' Thriller']",Action,Fantasy,Sci-Fi, Action, Fantasy, Sci-Fi, Thriller,,,,
2009,67,Confessions of a Shopaholic,http://www.imdb.com/title/tt1093908/,http://www.boxofficemojo.com/movies/?id=confessionsofashopaholic.htm,"['Comedy', 'Romance', ' Comedy', ' Romance']",Comedy,Romance, Comedy, Romance,,,,,,,
2009,68,The Lovely Bones,http://www.imdb.com/title/tt0380510/,http://www.boxofficemojo.com/movies/?id=lovelybones.htm,"['Drama', 'Fantasy', 'Thriller', ' Drama', ' Fantasy', ' Thriller']",Drama,Fantasy,Thriller, Drama, Fantasy, Thriller,,,,,
2009,69,Year One,http://www.imdb.com/title/tt1045778/,http://www.boxofficemojo.com/movies/?id=yearone.htm,"['Comedy', ' Comedy']",Comedy, Comedy,,,,,,,,,
2009,70,The Unborn (2009),http://www.imdb.com/title/tt1139668/,http://www.boxofficemojo.com/movies/?id=unborn09.htm,"['Drama', 'Horror', 'Mystery', ' Drama', ' Horror', ' Mystery', ' Thriller']",Drama,Horror,Mystery, Drama, Horror, Mystery, Thriller,,,,
2009,71,Planet 51,http://www.imdb.com/title/tt0762125/,http://www.boxofficemojo.com/movies/?id=planet51.htm,"['Animation', 'Adventure', 'Comedy', ' Animation', ' Adventure', ' Comedy', ' Family', ' Sci-Fi']",Animation,Adventure,Comedy, Animation, Adventure, Comedy, Family, Sci-Fi,,,
