,Unnamed: 0,year,bomrank,bomtitle,bomlink,domesticgross,foreigngross,runtimemin,productionbudget,majordistributor,grated,rrated,unrated,remove,imdblink,studio,totalusgross,totaltheater,openingusgross,openingtheaters,foreigndm,languagecount,_merge2,qualityfilm,countaward,_merge3,genrespanning,_merge4,criticratings_avg,criticrating_var,user_avg,user_var,_merge5,imdbfilmtitle,avg_minority_gender,avg_minority_race,avg_minority,avg_minority_1,multidirector,releasedate,closedate,numberofcritics,year_week_average_gross,year_week_average_totalmovies
60,60,2004,171,Benji Off the Leash,http://www.boxofficemojo.com/movies/?id=benji04.htm,3817362,,97.0,,0,0,0,0,,http://www.imdb.com/title/tt0315273/,Mul.,3817362,877,1512000.0,877.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),49.0,113.3,4.6999998,9.3844004,matched (3),Benji: Off the Leash!,0.0,0.0,0.0,0.0,0,2004-08-20,2004-12-02,10,160765568.0,94.333336
61,61,2004,95,Twisted,http://www.boxofficemojo.com/movies/?id=twisted.htm,25198598,15756005.0,97.0,50000000.0,1,0,1,0,,http://www.imdb.com/title/tt0315297/,Par.,25198598,2704,8904299.0,2703.0,0.0,2.0,matched (3),0.0,1.0,matched (3),4.0,matched (3),26.0,168.60001,5.3000002,3.3993800000000003,matched (3),Twisted - Der erste Verdacht,0.0,0.0,0.0,0.0,0,2004-02-27,2004-05-27,10,160765568.0,94.333336
62,62,2004,156,The Big Bounce,http://www.boxofficemojo.com/movies/?id=bigbounce.htm,6489476,319074.0,108.0,,1,0,0,0,,http://www.imdb.com/title/tt0315824/,WB,6489476,2304,3336374.0,2304.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),42.0,545.90002,4.9000001,3.5911901,matched (3),The Big Bounce,0.0,0.0,0.0,0.0,0,2004-01-30,2004-03-18,10,160765568.0,94.333336
63,63,2004,2,Spider-Man 2,http://www.boxofficemojo.com/movies/?id=spiderman2.htm,373585825,410180516.0,127.0,200000000.0,1,0,0,0,,http://www.imdb.com/title/tt0316654/,Sony,373585825,4166,88156227.0,4152.0,0.0,1.0,matched (3),1.0,160.0,matched (3),3.0,matched (3),83.0,115.2,7.3000002,2.8624899,matched (3),Spider-Man 2,0.0,0.0,0.0,0.0,0,2004-06-30,2004-12-19,10,160765568.0,94.333336
64,64,2004,79,Taxi,http://www.boxofficemojo.com/movies/?id=taxi.htm,36611066,32284369.0,97.0,25000000.0,1,0,0,0,,http://www.imdb.com/title/tt0316732/,Fox,36611066,3001,12029832.0,3001.0,0.0,2.0,matched (3),0.0,27.0,matched (3),4.0,matched (3),27.0,169.5,4.5,5.9482498,matched (3),Taxi,0.0,1.0,1.0,1.0,1,2004-10-06,2005-02-24,10,160765568.0,94.333336
65,65,2005,84,Because of Winn-Dixie,http://www.boxofficemojo.com/movies/?id=winndixie.htm,32647042,942385.0,106.0,14000000.0,1,0,0,0,,http://www.imdb.com/title/tt0317132/,Fox,32647042,3188,10208431.0,3188.0,0.0,1.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),54.0,238.5,6.4000001,4.8351998,matched (3),Because of Winn-Dixie,0.0,1.0,1.0,0.0,0,2005-02-18,2005-06-23,10,160765568.0,94.333336
66,66,2004,74,Bridget Jones: The Edge of Reason,http://www.boxofficemojo.com/movies/?id=bridgetjones2.htm,40226215,222294509.0,108.0,40000000.0,1,0,1,0,,http://www.imdb.com/title/tt0317198/,Uni.,40226215,2473,8684055.0,530.0,1.0,5.0,matched (3),1.0,10.0,matched (3),3.0,matched (3),44.0,285.29999,6.0,3.4990001000000004,matched (3),Bridget Jones: The Edge of Reason,,,,,0,2004-11-12,2005-01-20,10,160765568.0,94.333336
67,67,2006,3,Cars,http://www.boxofficemojo.com/movies/?id=cars.htm,244082982,217900167.0,116.0,120000000.0,1,1,0,0,,http://www.imdb.com/title/tt0317219/,BV,244082982,3988,60119509.0,3985.0,0.0,1.0,matched (3),1.0,80.0,matched (3),5.0,matched (3),73.0,243.2,7.099999900000001,2.72559,matched (3),Cars,0.0,0.0,0.0,0.0,1,2006-06-09,2006-10-19,10,160765568.0,94.333336
68,68,2004,42,Hidalgo,http://www.boxofficemojo.com/movies/?id=hidalgo.htm,67303450,40800000.0,136.0,100000000.0,1,0,0,0,,http://www.imdb.com/title/tt0317648/,BV,67303450,3065,18829435.0,3063.0,0.0,2.0,matched (3),0.0,4.0,matched (3),3.0,matched (3),54.0,127.5,6.6999998,2.7848001,matched (3),Hidalgo,0.0,0.0,0.0,0.0,0,2004-03-05,2004-07-22,10,160765568.0,94.333336
69,69,2004,5,The Incredibles,http://www.boxofficemojo.com/movies/?id=incredibles.htm,261441092,370001000.0,115.0,92000000.0,1,0,0,0,,http://www.imdb.com/title/tt0317705/,BV,261441092,3933,70467623.0,3933.0,0.0,1.0,matched (3),1.0,141.0,matched (3),4.0,matched (3),90.0,100.0,8.0,2.395,matched (3),The Incredibles,0.0,0.0,0.0,0.0,0,2004-11-05,2005-04-14,10,160765568.0,94.333336
70,70,2006,14,Mission: Impossible III,http://www.boxofficemojo.com/movies/?id=mi3.htm,134029801,263820211.0,126.0,150000000.0,1,0,0,0,,http://www.imdb.com/title/tt0317919/,Par.,134029801,4059,47743273.0,4054.0,0.0,3.0,matched (3),0.0,52.0,matched (3),3.0,matched (3),66.0,89.699997,6.900000099999999,2.4660001,matched (3),Mission: Impossible III,0.0,0.0,0.0,0.0,0,2006-05-05,2006-07-20,10,160765568.0,94.333336
71,71,2005,189,A Sound of Thunder,http://www.boxofficemojo.com/movies/?id=soundofthunder.htm,1900451,9765014.0,103.0,80000000.0,1,0,0,0,,http://www.imdb.com/title/tt0318081/,WB,1900451,816,917398.0,816.0,0.0,4.0,matched (3),0.0,3.0,matched (3),5.0,matched (3),24.0,299.79999,4.1999998,5.4821601,matched (3),A Sound of Thunder,0.0,0.0,0.0,0.0,0,2005-09-02,2005-10-06,10,160765568.0,94.333336
72,72,2004,117,The Motorcycle Diaries,http://www.boxofficemojo.com/movies/?id=motorcyclediaries.htm,16781387,40881837.0,126.0,,0,0,1,0,,http://www.imdb.com/title/tt0318462/,Focus,16781387,272,159819.0,3.0,1.0,8.0,matched (3),1.0,85.0,matched (3),3.0,matched (3),75.0,205.8,7.8000002,2.372,matched (3),The Motorcycle Diaries,0.0,0.0,0.0,0.0,0,2004-09-24,2005-02-17,10,160765568.0,94.333336
73,73,2004,64,Resident Evil: Apocalypse,http://www.boxofficemojo.com/movies/?id=residentevilapocalypse.htm,51201453,78193382.0,94.0,45000000.0,1,0,1,0,,http://www.imdb.com/title/tt0318627/,SGem,51201453,3284,23036273.0,3284.0,1.0,5.0,matched (3),0.0,20.0,matched (3),4.0,matched (3),35.0,313.29999,6.1999998,3.9967998999999996,matched (3),Resident Evil: Apocalypse,,,,,0,2004-09-10,2004-11-04,10,160765568.0,94.333336
74,74,2005,35,Sahara,http://www.boxofficemojo.com/movies/?id=sahara.htm,68671925,50597561.0,124.0,130000000.0,1,0,0,0,,http://www.imdb.com/title/tt0318649/,Par.,68671925,3200,18068372.0,3154.0,0.0,4.0,matched (3),0.0,9.0,matched (3),4.0,matched (3),41.0,193.8,6.0,3.2850001000000004,matched (3),Sahara,0.0,0.0,0.0,0.0,0,2005-04-08,2005-08-04,10,160765568.0,94.333336
75,75,2004,101,The Alamo (2004),http://www.boxofficemojo.com/movies/?id=alamo.htm,22414961,3405000.0,137.0,107000000.0,1,0,0,0,,http://www.imdb.com/title/tt0318974/,BV,22414961,2609,9124701.0,2609.0,0.0,1.0,matched (3),,,master only (1),4.0,matched (3),47.0,79.400002,6.0,3.8410001000000005,matched (3),The Alamo,0.0,0.0,0.0,0.0,0,2004-04-09,2004-07-22,10,160765568.0,94.333336
76,76,2004,7,The Day After Tomorrow,http://www.boxofficemojo.com/movies/?id=dayaftertomorrow.htm,186740799,357531603.0,124.0,125000000.0,1,0,0,0,,http://www.imdb.com/title/tt0319262/,Fox,186740799,3444,68743584.0,3425.0,0.0,1.0,matched (3),0.0,41.0,matched (3),4.0,matched (3),47.0,486.29999000000004,6.4000001,3.09936,matched (3),The Day After Tomorrow,0.0,0.0,0.0,0.0,0,2004-05-28,2004-11-04,10,160765568.0,94.333336
77,77,2005,63,Kingdom of Heaven,http://www.boxofficemojo.com/movies/?id=kingdomofheaven.htm,47398413,164253638.0,145.0,130000000.0,1,0,1,0,,http://www.imdb.com/title/tt0320661/,Fox,47398413,3219,19635996.0,3216.0,0.0,5.0,matched (3),0.0,38.0,matched (3),5.0,matched (3),63.0,100.7,7.1999998,3.06724,matched (3),Kingdom of Heaven,0.0,0.0,0.0,0.0,0,2005-05-06,2005-09-01,10,160765568.0,94.333336
78,78,2004,111,Laws of Attraction,http://www.boxofficemojo.com/movies/?id=lawsofattraction.htm,17871255,12144910.0,87.0,32000000.0,0,0,0,0,,http://www.imdb.com/title/tt0323033/,NL,17871255,2449,6728905.0,2449.0,1.0,3.0,matched (3),0.0,3.0,matched (3),2.0,matched (3),38.0,88.0,5.9000001,3.29601,matched (3),Laws of Attraction,,,,,0,2004-04-30,2004-06-17,10,160765568.0,94.333336
79,79,2004,148,Suspect Zero,http://www.boxofficemojo.com/movies/?id=suspectzero.htm,8725813,2690262.0,100.0,27000000.0,1,0,1,0,,http://www.imdb.com/title/tt0324127/,Par.,8725813,1501,3446375.0,1500.0,0.0,3.0,matched (3),,,master only (1),4.0,matched (3),37.0,211.7,5.9000001,3.5239998999999997,matched (3),Suspect Zero,0.0,0.0,0.0,0.0,0,2004-08-27,2004-10-21,10,160765568.0,94.333336
80,80,2004,132,Wicker Park,http://www.boxofficemojo.com/movies/?id=wickerpark.htm,13001257,8567561.0,115.0,,1,0,0,0,,http://www.imdb.com/title/tt0324554/,MGM,13001257,2598,5467281.0,2598.0,0.0,1.0,matched (3),0.0,1.0,matched (3),4.0,matched (3),40.0,237.89999,7.0,3.5250001,matched (3),Wicker Park,0.0,0.0,0.0,0.0,0,2004-09-03,2004-10-07,10,160765568.0,94.333336
81,81,2004,128,Envy,http://www.boxofficemojo.com/movies/?id=envy.htm,13562325,1019440.0,99.0,40000000.0,0,0,0,0,,http://www.imdb.com/title/tt0326856/,DW,13562325,2445,6160886.0,2445.0,0.0,1.0,matched (3),0.0,1.0,matched (3),1.0,matched (3),31.0,266.60001,4.8000002,4.345560099999999,matched (3),Envy,0.0,0.0,0.0,0.0,0,2004-04-30,2004-06-27,10,160765568.0,94.333336
82,82,2005,146,The Great Raid,http://www.boxofficemojo.com/movies/?id=greatraid.htm,10167373,601938.0,132.0,80000000.0,0,0,1,0,,http://www.imdb.com/title/tt0326905/,Mira.,10167373,920,3376009.0,819.0,0.0,2.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),48.0,132.7,6.6999998,3.1991099999999997,matched (3),The Great Raid,0.0,0.0,0.0,0.0,0,2005-08-12,2005-10-20,10,160765568.0,94.333336
83,83,2004,198,I'm Not Scared,http://www.boxofficemojo.com/movies/?id=imnotscared.htm,1615328,5739090.0,110.0,,0,0,1,0,,http://www.imdb.com/title/tt0326977/,Mira.,1615328,63,48292.0,4.0,1.0,3.0,matched (3),1.0,29.0,matched (3),4.0,matched (3),73.0,148.60001,7.5,2.188,matched (3),I'm Not Scared,,,,,0,2004-04-09,2004-09-02,10,160765568.0,94.333336
84,84,2006,11,Over the Hedge,http://www.boxofficemojo.com/movies/?id=overthehedge.htm,155019340,180983656.0,87.0,,0,0,0,0,,http://www.imdb.com/title/tt0327084/,P/DW,155019340,4093,38457003.0,4059.0,0.0,1.0,matched (3),0.0,33.0,matched (3),4.0,matched (3),67.0,296.60001,6.6999998,2.6136,matched (3),Over the Hedge,0.0,0.0,0.0,0.0,1,2006-05-19,2006-09-04,10,160765568.0,94.333336
85,85,2004,50,The Stepford Wives,http://www.boxofficemojo.com/movies/?id=stepfordwives.htm,59484742,42516884.0,93.0,90000000.0,1,0,0,0,,http://www.imdb.com/title/tt0327162/,Par.,59484742,3057,21406781.0,3057.0,0.0,1.0,matched (3),0.0,2.0,matched (3),3.0,matched (3),42.0,237.2,5.3000002,3.8792901,matched (3),The Stepford Wives,0.0,0.0,0.0,0.0,0,2004-06-11,2004-09-16,10,160765568.0,94.333336
86,86,2004,119,The Whole Ten Yards,http://www.boxofficemojo.com/movies/?id=wholetenyards.htm,16328471,9827310.0,99.0,40000000.0,1,0,0,0,,http://www.imdb.com/title/tt0327247/,WB,16328471,2654,6685381.0,2654.0,0.0,1.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),24.0,249.8,5.5,3.66225,matched (3),The Whole Ten Yards,0.0,0.0,0.0,0.0,0,2004-04-09,2004-06-27,10,160765568.0,94.333336
87,87,2004,97,Around the World in 80 Days,http://www.boxofficemojo.com/movies/?id=aroundtheworldin80days.htm,24008137,48170758.0,120.0,110000000.0,1,0,0,0,,http://www.imdb.com/title/tt0327437/,BV,24008137,2801,7576132.0,2801.0,0.0,4.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),49.0,234.5,5.9000001,3.2535998999999998,matched (3),Around the World in 80 Days,0.0,0.0,0.0,0.0,0,2004-06-16,2004-09-16,10,160765568.0,94.333336
88,88,2004,75,Catwoman,http://www.boxofficemojo.com/movies/?id=catwoman.htm,40202379,41900000.0,104.0,100000000.0,1,0,0,0,,http://www.imdb.com/title/tt0327554/,WB,40202379,3117,16728411.0,3117.0,0.0,1.0,matched (3),0.0,21.0,matched (3),5.0,matched (3),27.0,229.3,3.3,5.8843098,matched (3),Catwoman,0.0,0.0,0.0,0.0,0,2004-07-23,2004-10-20,10,160765568.0,94.333336
89,89,2009,43,Coraline,http://www.boxofficemojo.com/movies/?id=coraline.htm,75286229,49310169.0,100.0,60000000.0,0,0,0,0,,http://www.imdb.com/title/tt0327597/,Focus,75286229,2320,16849640.0,2299.0,0.0,1.0,matched (3),1.0,76.0,matched (3),3.0,matched (3),80.0,141.8,7.6999998,2.4484,matched (3),Coraline,0.0,0.0,0.0,0.0,1,2009-02-06,2009-07-02,10,160765568.0,94.333336
90,90,2004,100,Ella Enchanted,http://www.boxofficemojo.com/movies/?id=ellaenchanted.htm,22918387,4470380.0,95.0,31000000.0,0,0,0,0,,http://www.imdb.com/title/tt0327679/,Mira.,22918387,2149,6169030.0,1931.0,0.0,3.0,matched (3),,,master only (1),4.0,matched (3),53.0,187.2,6.3000002,3.9783101000000003,matched (3),Ella Enchanted,0.0,0.0,0.0,0.0,0,2004-04-09,2004-08-12,10,160765568.0,94.333336
91,91,2004,34,Man on Fire,http://www.boxofficemojo.com/movies/?id=manonfire.htm,77911774,52381940.0,146.0,70000000.0,1,0,1,0,,http://www.imdb.com/title/tt0328107/,Fox,77911774,2986,22751490.0,2980.0,0.0,2.0,matched (3),0.0,8.0,matched (3),4.0,matched (3),47.0,308.39999,7.6999998,2.2151999,matched (3),Man on Fire,0.0,0.0,0.0,0.0,0,2004-04-21,2004-09-06,10,160765568.0,94.333336
92,92,2004,105,Torque,http://www.boxofficemojo.com/movies/?id=torque.htm,21215059,25331138.0,81.0,40000000.0,1,0,0,0,,http://www.imdb.com/title/tt0329691/,WB,21215059,2463,9970557.0,2463.0,0.0,1.0,matched (3),0.0,8.0,matched (3),3.0,matched (3),41.0,516.7999900000001,4.099999899999999,6.755219900000001,matched (3),Torque,0.0,1.0,1.0,0.0,0,2004-01-16,2004-04-08,10,160765568.0,94.333336
93,93,2005,97,XXX: State of the Union,http://www.boxofficemojo.com/movies/?id=xxx2.htm,26873932,44148761.0,93.0,,1,0,0,0,,http://www.imdb.com/title/tt0329774/,SonR,26873932,3480,12712272.0,3480.0,0.0,1.0,matched (3),0.0,1.0,matched (3),4.0,matched (3),37.0,336.20001,4.4000001,4.4476399,matched (3),xXx: State of the Union,0.0,0.0,0.0,0.0,0,2005-04-29,2005-05-30,10,160765568.0,94.333336
94,94,2005,3,Harry Potter and the Goblet of Fire,http://www.boxofficemojo.com/movies/?id=harrypotter4.htm,290013036,606898042.0,153.0,150000000.0,1,0,0,0,,http://www.imdb.com/title/tt0330373/,WB,290013036,3858,102685961.0,3858.0,1.0,2.0,matched (3),1.0,114.0,matched (3),4.0,matched (3),81.0,163.0,7.6999998,2.7611101000000002,matched (3),Harry Potter and the Goblet of Fire,0.0,0.0,0.0,0.0,0,2005-11-18,2006-04-06,10,160765568.0,94.333336
95,95,2004,83,The Punisher,http://www.boxofficemojo.com/movies/?id=punisher.htm,33810189,20889916.0,119.0,33000000.0,0,0,1,0,,http://www.imdb.com/title/tt0330793/,Lions,33810189,2649,13834527.0,2649.0,0.0,2.0,matched (3),0.0,7.0,matched (3),4.0,matched (3),33.0,454.10000999999994,6.5,3.5940001000000006,matched (3),The Punisher,0.0,0.0,0.0,0.0,0,2004-04-16,2004-07-22,10,160765568.0,94.333336
96,96,2004,31,Scooby-Doo 2: Monsters Unleashed,http://www.boxofficemojo.com/movies/?id=scoobydoo2.htm,84216833,97250000.0,87.0,,1,0,0,0,,http://www.imdb.com/title/tt0331632/,WB,84216833,3312,29438331.0,3312.0,0.0,2.0,matched (3),0.0,3.0,matched (3),6.0,matched (3),34.0,234.8,5.0,5.5120001,matched (3),Scooby-Doo 2: Monsters Unleashed,0.0,0.0,0.0,0.0,0,2004-03-26,2004-08-26,10,160765568.0,94.333336
97,97,2005,114,Man of the House,http://www.boxofficemojo.com/movies/?id=manofthehouse05.htm,19699706,1877918.0,97.0,,1,0,0,0,,http://www.imdb.com/title/tt0331933/,Sony,19699706,2422,8917251.0,2422.0,0.0,1.0,matched (3),,,master only (1),2.0,matched (3),35.0,208.8,5.4000001,3.9000001,matched (3),Man of the House,0.0,0.0,0.0,0.0,0,2005-02-25,2005-04-07,10,160765568.0,94.333336
98,98,2004,160,The Clearing,http://www.boxofficemojo.com/movies/?id=clearing.htm,5763875,6756924.0,95.0,,1,0,1,0,,http://www.imdb.com/title/tt0331952/,FoxS,5763875,449,472781.0,56.0,0.0,2.0,matched (3),0.0,2.0,matched (3),3.0,matched (3),60.0,88.300003,5.9000001,2.8943999,matched (3),The Clearing,0.0,0.0,0.0,0.0,0,2004-07-02,2004-10-10,10,160765568.0,94.333336
99,99,2004,164,Club Dread,http://www.boxofficemojo.com/movies/?id=clubdread.htm,5001708,2564099.0,103.0,,1,0,1,0,,http://www.imdb.com/title/tt0331953/,FoxS,5001708,1807,3035688.0,1807.0,0.0,1.0,matched (3),,,master only (1),3.0,matched (3),45.0,290.10001,5.6999998,5.0212002,matched (3),Club Dread,0.0,1.0,1.0,0.0,0,2004-02-27,2004-05-27,10,160765568.0,94.333336
100,100,2005,69,Fever Pitch,http://www.boxofficemojo.com/movies/?id=feverpitch.htm,42071069,8380238.0,98.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt0332047/,Fox,42071069,3275,12400125.0,3267.0,0.0,2.0,matched (3),0.0,12.0,matched (3),4.0,matched (3),56.0,462.0,6.1999998,3.5248001,matched (3),Fever Pitch,0.0,0.0,0.0,0.0,1,2005-04-08,2005-08-07,10,160765568.0,94.333336
101,101,2004,32,The Notebook,http://www.boxofficemojo.com/movies/?id=notebook.htm,81001787,34601442.0,124.0,29000000.0,0,0,0,0,,http://www.imdb.com/title/tt0332280/,NL,81001787,2323,13464745.0,2303.0,0.0,1.0,matched (3),0.0,27.0,matched (3),2.0,matched (3),53.0,272.70001,7.900000099999999,3.2783998999999997,matched (3),The Notebook,0.0,0.0,0.0,0.0,0,2004-06-25,2004-11-21,10,160765568.0,94.333336
102,102,2004,147,Saved!,http://www.boxofficemojo.com/movies/?id=saved.htm,8940582,1216351.0,93.0,5000000.0,0,0,0,0,,http://www.imdb.com/title/tt0332375/,UA,8940582,592,345136.0,20.0,0.0,2.0,matched (3),0.0,8.0,matched (3),2.0,matched (3),62.0,258.5,6.8000002,3.9898,matched (3),Saved!,0.0,0.0,0.0,0.0,0,2004-05-28,2004-09-02,10,160765568.0,94.333336
103,103,2004,13,Troy,http://www.boxofficemojo.com/movies/?id=troy.htm,133378256,364031596.0,163.0,175000000.0,1,0,1,0,,http://www.imdb.com/title/tt0332452/,WB,133378256,3411,46865412.0,3411.0,0.0,3.0,matched (3),1.0,43.0,matched (3),1.0,matched (3),56.0,250.5,7.1999998,2.9988401000000002,matched (3),Troy,0.0,0.0,0.0,0.0,0,2004-05-14,2004-09-30,10,160765568.0,94.333336
104,104,2004,113,My Baby's Daddy,http://www.boxofficemojo.com/movies/?id=mybabysdaddy.htm,17669317,821106.0,86.0,12000000.0,0,0,0,0,,http://www.imdb.com/title/tt0332712/,Mira.,17669317,1448,7548819.0,1447.0,0.0,1.0,matched (3),,,master only (1),1.0,matched (3),23.0,185.60001,4.5999999,7.1371999000000015,matched (3),My Baby's Daddy,1.0,1.0,1.0,1.0,0,2004-01-09,2004-05-06,10,160765568.0,94.333336
105,105,2004,93,Garden State,http://www.boxofficemojo.com/movies/?id=gardenstate.htm,26782316,9043000.0,109.0,2500000.0,1,0,1,0,,http://www.imdb.com/title/tt0333766/,FoxS,26782316,813,201115.0,9.0,0.0,1.0,matched (3),1.0,56.0,matched (3),3.0,matched (3),67.0,60.700001,7.5,3.48175,matched (3),Garden State,0.0,0.0,0.0,0.0,0,2004-07-28,2005-01-27,10,160765568.0,94.333336
106,106,2004,124,Godsend,http://www.boxofficemojo.com/movies/?id=godsend.htm,14379751,15734736.0,102.0,25000000.0,0,0,0,0,,http://www.imdb.com/title/tt0335121/,Lions,14379751,2323,6800617.0,2323.0,0.0,2.0,matched (3),,,master only (1),4.0,matched (3),24.0,125.0,4.8000002,3.4619998999999995,matched (3),"Godsend, expérience interdite",0.0,0.0,0.0,0.0,0,2004-04-30,2004-07-22,10,160765568.0,94.333336
107,107,2004,76,The Ladykillers,http://www.boxofficemojo.com/movies/?id=ladykillers.htm,39799191,36948250.0,104.0,35000000.0,1,0,1,0,,http://www.imdb.com/title/tt0335245/,BV,39799191,1589,12634563.0,1583.0,0.0,1.0,matched (3),1.0,12.0,matched (3),3.0,matched (3),56.0,356.60001,6.1999998,3.1368001,matched (3),The Ladykillers,0.0,0.0,0.0,0.0,1,2004-03-26,2004-07-15,10,160765568.0,94.333336
108,108,2004,3,The Passion of the Christ,http://www.boxofficemojo.com/movies/?id=passionofthechrist.htm,370274604,241116490.0,126.0,30000000.0,0,0,1,0,,http://www.imdb.com/title/tt0335345/,NM,370274604,3408,83848082.0,3043.0,0.0,1.0,matched (3),1.0,66.0,matched (3),1.0,matched (3),47.0,663.90002,7.1999998,6.3491998,matched (3),The Passion of the Christ,0.0,0.0,0.0,0.0,0,2004-02-25,2004-07-29,10,160765568.0,94.333336
109,109,2004,26,Starsky and Hutch,http://www.boxofficemojo.com/movies/?id=starskyandhutch.htm,88237754,82030996.0,97.0,60000000.0,1,0,0,0,,http://www.imdb.com/title/tt0335438/,WB,88237754,3185,28103367.0,3185.0,0.0,1.0,matched (3),0.0,18.0,matched (3),2.0,matched (3),55.0,211.89999,6.0999999,2.77759,matched (3),Starsky & Hutch,0.0,1.0,1.0,1.0,0,2004-03-05,2004-07-15,10,160765568.0,94.333336
110,110,2004,115,Win a Date with Tad Hamilton!,http://www.boxofficemojo.com/movies/?id=winadatewithtadhamilton.htm,17071962,4206494.0,96.0,22000000.0,0,0,0,0,,http://www.imdb.com/title/tt0335559/,DW,17071962,2808,7320066.0,2711.0,0.0,1.0,matched (3),0.0,9.0,matched (3),2.0,matched (3),52.0,58.0,5.5999999,3.9122,matched (3),Win a Date with Tad Hamilton!,0.0,0.0,0.0,0.0,0,2004-01-23,2004-04-02,10,160765568.0,94.333336
111,111,2004,56,13 Going on 30,http://www.boxofficemojo.com/movies/?id=13goingon30.htm,57231747,39223950.0,97.0,37000000.0,1,0,0,0,,http://www.imdb.com/title/tt0337563/,SonR,57231747,3453,21054283.0,3438.0,0.0,1.0,matched (3),0.0,14.0,matched (3),3.0,matched (3),57.0,235.2,6.1999998,3.5478400999999997,matched (3),13 Going on 30,0.0,0.0,0.0,0.0,0,2004-04-23,2004-08-19,10,160765568.0,94.333336
112,112,2004,46,Barbershop 2: Back in Business,http://www.boxofficemojo.com/movies/?id=barbershop2.htm,65111277,860036.0,106.0,30000000.0,1,0,0,0,,http://www.imdb.com/title/tt0337579/,MGM,65111277,2711,24241612.0,2711.0,0.0,1.0,matched (3),0.0,13.0,matched (3),2.0,matched (3),59.0,307.0,5.8000002,4.2328401,matched (3),Barbershop 2: Back in Business,0.0,1.0,1.0,1.0,0,2004-02-06,2004-06-10,10,160765568.0,94.333336
113,113,2004,92,The Prince and Me,http://www.boxofficemojo.com/movies/?id=princeandme.htm,28176497,9490269.0,111.0,22000000.0,1,0,0,0,,http://www.imdb.com/title/tt0337697/,Par.,28176497,2711,9406378.0,2682.0,0.0,2.0,matched (3),0.0,1.0,matched (3),3.0,matched (3),47.0,184.10001,5.9000001,4.2371998,matched (3),The Prince and Me,1.0,0.0,1.0,0.0,0,2004-04-02,2004-06-24,10,160765568.0,94.333336
114,114,2004,191,Santa Vs. the Snowman - Season 3 (IMAX),http://www.boxofficemojo.com/movies/?id=santavsthesnowman3.htm,1926034,2317721.0,,,0,0,0,1,,http://www.imdb.com/title/tt0337714/,Imax,1926034,24,,,0.0,1.0,matched (3),0.0,7.0,matched (3),4.0,matched (3),,,6.599999900000001,5.9624,matched (3),Santa vs. the Snowman 3D,0.0,0.0,0.0,0.0,0,2004-10-22,,0,160765568.0,94.333336
115,115,2004,163,Birth,http://www.boxofficemojo.com/movies/?id=birth.htm,5095038,18830454.0,100.0,20000000.0,0,0,1,0,,http://www.imdb.com/title/tt0337876/,NL,5095038,550,1705577.0,550.0,0.0,4.0,matched (3),1.0,21.0,matched (3),4.0,matched (3),50.0,576.40002,6.0999999,4.6548300000000005,matched (3),Birth,0.0,0.0,0.0,0.0,0,2004-10-29,2005-01-13,10,160765568.0,94.333336
